 #time susceptible infected recover
         116      105496      147296      916282
         117      105496      131466      924197
         118      105496      115662      932099
         119      105496       99854      940003
         120      105496       83784      948038
         121      105496       67830      956015
         122      105496       52774      963543
         123      105496       38762      970549
         124      105496       27016      976422
         125      105496       17706      981077
         126      105496       10672      984594
         127      105496        6014      986923
         128      105496        3170      988345
         129      105496        1512      989174
         130      105496         624      989618
         131      105496         216      989822
         132      105496          58      989901
         133      105496          18      989921
         134      105496           4      989928
         135      105496           2      989929
         136      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095425           2           0
           8     1095424           4           0
           9     1095422           8           0
          10     1095422           8           0
          11     1095422           8           0
          12     1095420          12           0
          13     1095420          12           0
          14     1095419          14           0
          15     1095417          18           0
          16     1095415          22           0
          17     1095413          26           0
          18     1095408          36           0
          19     1095399          54           0
          20     1095394          64           0
          21     1095389          74           0
          22     1095374         104           0
          23     1095353         146           0
          24     1095334         184           0
          25     1095295         260           1
          26     1095259         332           1
          27     1095225         400           1
          28     1095170         510           1
          29     1095110         630           1
          30     1095022         806           1
          31     1094884        1082           1
          32     1094695        1460           1
          33     1094507        1834           2
          34     1094237        2372           3
          35     1093909        3026           4
          36     1093473        3894           6
          37     1092902        5036           6
          38     1092147        6544           7
          39     1091209        8416           9
          40     1089929       10974          10
          41     1088276       14276          12
          42     1086297       18230          14
          43     1083618       23566          25
          44     1080350       30094          29
          45     1076109       38566          34
          46     1070770       49222          45
          47     1063674       63382          61
          48     1054836       81012          84
          49     1043856      102924         108
          50     1029907      130760         139
          51     1012856      164772         184
          52      991954      206486         229
          53      966619      257048         283
          54      936408      317330         353
          55      902055      385814         464
          56      863388      462792         642
          57      821379      546452         821
          58      777761      633204        1063
          59      734625      718894        1354
          60      694199      798990        1732
          61      657262      871808        2260
          62      625201      934648        2901
          63      597733      987928        3729
          64      573130     1034882        4855
          65      550143     1077958        6304
          66      522337     1129922        8128
          67      497320     1175274       10469
          68      473378     1217334       13381
          69      450497     1255514       17172
          70      428723     1289484       21961
          71      407781     1318798       28246
          72      387673     1343214       36146
          73      367342     1364006       46081
          74      348155     1377406       58568
          75      330131     1382600       73995
          76      313331     1378516       92837
          77      297858     1363498      115819
          78      284057     1335480      143629
          79      271537     1295918      175930
          80      260550     1244748      212502
          81      250984     1183350      252767
          82      242507     1115038      295400
          83      235038     1042832      338972
          84      228167      973242      380638
          85      221346      909506      419327
          86      214502      854662      453593
          87      207312      809452      483388
          88      199712      772780      509324
          89      191978      740562      533167
          90      184211      704992      558719
          91      176529      667928      584933
          92      168953      633320      609813
          93      161383      601534      633276
          94      153739      571870      655752
          95      145983      544622      677132
          96      138202      519196      697626
          97      130916      492860      718080
          98      124282      466544      737872
          99      118544      440726      756519
         100      114051      415114      773818
         101      110680      389534      789979
         102      108431      364892      804549
         103      107038      341164      817806
         104      106255      319488      829427
         105      105851      299840      839655
         106      105648      282094      848731
         107      105548      266510      856623
         108      105519      252186      863814
         109      105502      238468      870690
         110      105498      224820      877518
         111      105497      210732      884563
         112      105496      195838      892011
         113      105496      180544      899658
         114      105496      165124      907368
         115      105496      149490      915185
         116      105496      134346      922757
         117      105496      119230      930315
         118      105496      103984      937938
         119      105496       88378      945741
         120      105496       73074      953393
         121      105496       58074      960893
         122      105496       43876      967992
         123      105496       31572      974144
         124      105496       21572      979144
         125      105496       13642      983109
         126      105496        8134      985863
         127      105496        4470      987695
         128      105496        2280      988790
         129      105496        1108      989376
         130      105496         500      989680
         131      105496         204      989828
         132      105496          78      989891
         133      105496          32      989914
         134      105496          10      989925
         135      105496           4      989928
         136      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095424           4           0
           8     1095421          10           0
           9     1095420          12           0
          10     1095419          14           0
          11     1095417          18           0
          12     1095417          18           0
          13     1095413          26           0
          14     1095410          32           0
          15     1095403          46           0
          16     1095395          62           0
          17     1095386          80           0
          18     1095384          84           0
          19     1095370         112           0
          20     1095350         152           0
          21     1095326         200           0
          22     1095297         258           0
          23     1095252         348           0
          24     1095200         452           0
          25     1095141         568           1
          26     1095053         744           1
          27     1094932         986           1
          28     1094807        1236           1
          29     1094628        1594           1
          30     1094371        2108           1
          31     1094057        2734           2
          32     1093678        3486           5
          33     1093165        4510           6
          34     1092544        5752           6
          35     1091757        7324           7
          36     1090657        9520           9
          37     1089259       12312          11
          38     1087420       15982          15
          39     1085078       20652          22
          40     1082073       26652          27
          41     1078240       34302          35
          42     1073499       43772          41
          43     1067371       56008          51
          44     1059603       71514          66
          45     1049766       91140          90
          46     1037565      115492         115
          47     1021997      146556         151
          48     1003055      184326         208
          49      979950      230436         258
          50      952773      284640         333
          51      920630      348710         441
          52      884032      421648         570
          53      843507      502420         709
          54      800304      588386         929
          55      756389      675652        1211
          56      713565      760588        1567
          57      673622      839624        1992
          58      637283      911188        2549
          59      604895      974494        3284
          60      575781     1030896        4197
          61      548767     1082378        5470
          62      522915     1130772        7125
          63      498034     1176450        9167
          64      473586     1219904       11888
          65      450086     1260082       15299
          66      425565     1300762       19480
          67      404115     1332618       25002
          68      384739     1357720       31827
          69      366954     1375678       40633
          70      349932     1387594       51697
          71      333116     1393536       65542
          72      316961     1391516       82707
          73      300102     1383222      103713
          74      283655     1365696      128923
          75      267594     1338588      158538
          76      252247     1300682      192838
          77      237523     1253358      231224
          78      223736     1196818      273281
          79      211121     1134788      316911
          80      199706     1070914      360263
          81      189463     1009036      401445
          82      180057      951812      439463
          83      171455      900662      473640
          84      163342      855234      504467
          85      155624      814668      532468
          86      148184      776594      558945
          87      140830      740450      584371
          88      133659      705416      609059
          89      126747      671012      633173
          90      120933      634316      657335
          91      115900      598460      680296
          92      111953      565090      700928
          93      109161      533422      719554
          94      107358      502290      736923
          95      106368      469862      754127
          96      105881      438210      770440
          97      105650      405340      787106
          98      105551      372334      803708
          99      105512      339944      819942
         100      105502      308558      835645
         101      105498      278778      850539
         102      105498      250472      864692
         103      105497      223846      878006
         104      105496      199850      890005
         105      105496      178154      900853
         106      105496      158304      910778
         107      105496      140350      919755
         108      105496      123600      928130
         109      105496      108002      935929
         110      105496       92740      943560
         111      105496       77780      951040
         112      105496       63204      958328
         113      105496       49306      965277
         114      105496       36628      971616
         115      105496       25714      977073
         116      105496       16824      981518
         117      105496       10196      984832
         118      105496        5536      987162
         119      105496        2820      988520
         120      105496        1284      989288
         121      105496         538      989661
         122      105496         214      989823
         123      105496          68      989896
         124      105496          22      989919
         125      105496           8      989926
         126      105496           6      989927
         127      105496           2      989929
         128      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095423           6           0
           8     1095423           6           0
           9     1095423           6           0
          10     1095422           8           0
          11     1095421          10           0
          12     1095421          10           0
          13     1095418          16           0
          14     1095417          18           0
          15     1095415          22           0
          16     1095413          26           0
          17     1095407          38           0
          18     1095394          64           0
          19     1095387          78           0
          20     1095377          98           0
          21     1095365         122           0
          22     1095347         158           0
          23     1095329         194           0
          24     1095297         258           0
          25     1095250         350           1
          26     1095203         444           1
          27     1095135         580           1
          28     1095058         734           1
          29     1094947         956           1
          30     1094813        1224           1
          31     1094625        1596           3
          32     1094398        2050           3
          33     1094101        2644           3
          34     1093735        3376           3
          35     1093219        4406           4
          36     1092552        5740           4
          37     1091731        7382           4
          38     1090639        9556           9
          39     1089189       12454          10
          40     1087445       15938          12
          41     1085260       20296          18
          42     1082339       26118          28
          43     1078532       33720          34
          44     1073686       43394          43
          45     1067616       55514          53
          46     1059763       71184          71
          47     1049883       90914          86
          48     1037434      115764         110
          49     1022187      146170         154
          50     1003467      183520         199
          51      980487      229358         260
          52      952925      284342         330
          53      920770      348462         425
          54      884013      421752         537
          55      842775      503898         702
          56      799054      590930         907
          57      754471      679588        1161
          58      710780      766278        1507
          59      669580      847782        1955
          60      632557      920660        2539
          61      600382      983498        3295
          62      572150     1038076        4238
          63      547274     1085282        5511
          64      524512     1127740        7044
          65      502830     1167082        9055
          66      478396     1210814       11623
          67      456637     1247708       14935
          68      436375     1279642       19230
          69      417370     1306778       24667
          70      399418     1328732       31642
          71      382005     1345882       40480
          72      364983     1357524       51681
          73      347736     1364568       65406
          74      331203     1363774       82336
          75      315638     1353124      103226
          76      301417     1331364      128327
          77      288540     1297000      158386
          78      277250     1250784      192784
          79      267091     1193440      231615
          80      258581     1124880      274405
          81      251201     1051904      318273
          82      245087      975560      362559
          83      239554      901750      404997
          84      234626      833394      444103
          85      229817      774118      478550
          86      224802      724132      508558
          87      219221      681764      535323
          88      213098      646280      559188
          89      206358      615504      581316
          90      199033      583506      604640
          91      191139      553402      627586
          92      183094      527176      648744
          93      175103      503848      668399
          94      166900      482916      687068
          95      158702      464088      704680
          96      150637      445650      721964
          97      142592      427170      739249
          98      134731      409014      756188
          99      127447      391546      772206
         100      121186      374172      787154
         101      115973      357776      800565
         102      112026      341590      812605
         103      109309      325726      823254
         104      107490      310570      832651
         105      106461      296724      840603
         106      105901      284406      847322
         107      105648      273380      853088
         108      105556      263180      858280
         109      105528      253262      863267
         110      105509      243458      868188
         111      105499      232982      873436
         112      105497      221602      879128
         113      105496      208488      885686
         114      105496      194310      892775
         115      105496      179048      900406
         116      105496      163234      908313
         117      105496      147304      916278
         118      105496      131006      924427
         119      105496      114458      932701
         120      105496       98022      940919
         121      105496       82094      948883
         122      105496       66122      956869
         123      105496       51012      964424
         124      105496       37476      971192
         125      105496       26058      976901
         126      105496       16798      981531
         127      105496       10396      984732
         128      105496        5818      987021
         129      105496        3072      988394
         130      105496        1394      989233
         131      105496         602      989629
         132      105496         220      989820
         133      105496          96      989882
         134      105496          44      989908
         135      105496          20      989920
         136      105496           6      989927
         137      105496           2      989929
         138      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095425           2           0
           8     1095425           2           0
           9     1095424           4           0
          10     1095423           6           0
          11     1095422           8           0
          12     1095422           8           0
          13     1095421          10           0
          14     1095418          16           0
          15     1095414          24           0
          16     1095410          32           0
          17     1095406          40           0
          18     1095401          50           0
          19     1095396          60           0
          20     1095386          80           0
          21     1095372         108           0
          22     1095347         158           0
          23     1095319         214           0
          24     1095292         268           0
          25     1095257         336           1
          26     1095227         396           1
          27     1095160         530           1
          28     1095088         674           1
          29     1094987         876           1
          30     1094831        1188           1
          31     1094662        1526           1
          32     1094446        1958           1
          33     1094167        2516           1
          34     1093798        3250           3
          35     1093374        4098           3
          36     1092785        5274           4
          37     1091978        6886           5
          38     1090951        8938           6
          39     1089638       11556          10
          40     1087939       14942          16
          41     1085834       19148          18
          42     1083107       24594          22
          43     1079681       31442          24
          44     1075054       40672          36
          45     1069268       52220          48
          46     1061839       67036          69
          47     1052411       85852          89
          48     1040603      109402         122
          49     1026020      138514         149
          50     1008134      174218         183
          51      985899      218600         227
          52      959270      271704         304
          53      927742      334592         388
          54      892043      405732         517
          55      851932      485628         680
          56      808462      572180         874
          57      763322      661972        1118
          58      718511      750918        1456
          59      676510      834182        1825
          60      638693      908762        2352
          61      605735      973290        3046
          62      577375     1028134        3984
          63      552593     1075422        5122
          64      529821     1117888        6661
          65      508622     1156508        8550
          66      484770     1199428       10942
          67      463101     1236768       13941
          68      442743     1269336       18015
          69      423259     1297890       23222
          70      404073     1323074       29816
          71      385289     1343634       38320
          72      366940     1359236       48868
          73      348107     1370616       62011
          74      330145     1374214       78174
          75      312854     1368596       98274
          76      296719     1352050      122682
          77      281918     1323658      151679
          78      268006     1284214      185313
          79      255061     1234228      223251
          80      242656     1175558      264991
          81      230748     1110856      309250
          82      219554     1043120      354312
          83      209002      977438      397705
          84      199214      917828      437298
          85      190198      864744      472856
          86      181893      820286      503390
          87      174028      783164      529816
          88      166454      750534      553705
          89      158983      721430      575728
          90      151522      690832      598488
          91      144148      660238      621159
          92      137057      631908      642415
          93      130435      605212      662385
          94      124483      578184      681851
          95      119474      550436      700734
          96      115454      521254      719345
          97      112296      490112      738074
          98      109960      457818      756557
          99      108277      425910      774194
         100      107169      395034      790740
         101      106421      365900      806055
         102      105949      337900      820527
         103      105717      311722      833848
         104      105592      286478      846595
         105      105538      262316      858730
         106      105508      239366      870235
         107      105500      217570      881141
         108      105498      197234      891311
         109      105496      178430      900715
         110      105496      160990      909435
         111      105496      144942      917459
         112      105496      129228      925316
         113      105496      114248      932806
         114      105496       99104      940378
         115      105496       84316      947772
         116      105496       70010      954925
         117      105496       56336      961762
         118      105496       43838      968011
         119      105496       32850      973505
         120      105496       23886      977987
         121      105496       16694      981583
         122      105496       11208      984326
         123      105496        7232      986314
         124      105496        4458      987701
         125      105496        2590      988635
         126      105496        1394      989233
         127      105496         686      989587
         128      105496         336      989762
         129      105496         142      989859
         130      105496          64      989898
         131      105496          18      989921
         132      105496          10      989925
         133      105496           2      989929
         134      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095424           4           0
           8     1095423           6           0
           9     1095421          10           0
          10     1095421          10           0
          11     1095421          10           0
          12     1095419          14           0
          13     1095418          16           0
          14     1095413          26           0
          15     1095411          30           0
          16     1095407          38           0
          17     1095397          58           0
          18     1095389          74           0
          19     1095379          94           0
          20     1095367         118           0
          21     1095345         162           0
          22     1095329         194           0
          23     1095293         266           0
          24     1095265         322           0
          25     1095216         418           1
          26     1095145         560           1
          27     1095042         766           1
          28     1094948         954           1
          29     1094810        1230           1
          30     1094624        1602           1
          31     1094421        2008           1
          32     1094119        2608           3
          33     1093744        3356           4
          34     1093260        4322           5
          35     1092603        5636           5
          36     1091791        7258           6
          37     1090725        9388           7
          38     1089414       12002          11
          39     1087665       15492          15
          40     1085500       19822          15
          41     1082552       25704          22
          42     1078949       32888          33
          43     1074381       42008          41
          44     1068546       53662          49
          45     1061163       68376          75
          46     1051966       86736          92
          47     1040473      109674         116
          48     1026296      137980         140
          49     1008590      173314         179
          50      987238      215872         252
          51      961475      267246         328
          52      931174      327652         426
          53      896504      396784         530
          54      857011      475414         708
          55      813806      561432         904
          56      768429      651658        1168
          57      722211      743444        1493
          58      677055      832888        1927
          59      635875      914094        2504
          60      599791      984804        3233
          61      568872     1044822        4143
          62      542881     1094412        5339
          63      520008     1137036        6900
          64      499406     1174340        8850
          65      479718     1208498       11459
          66      458164     1245332       14596
          67      439015     1275480       18671
          68      421096     1301084       23788
          69      404030     1321900       30446
          70      387762     1337966       38681
          71      372044     1348606       49079
          72      356869     1353440       61837
          73      341621     1351844       77883
          74      326970     1342322       97295
          75      312944     1323590      120687
          76      299790     1293298      148987
          77      287433     1253350      181318
          78      276044     1202356      218204
          79      265902     1139656      259696
          80      257081     1068398      304146
          81      249395      992392      349835
          82      242770      914574      395369
          83      236673      840212      438647
          84      231075      774476      477113
          85      225645      718182      510690
          86      219956      672838      539051
          87      213741      636484      563443
          88      207042      606986      584891
          89      199775      580886      605208
          90      192190      554150      626161
          91      184299      529486      646384
          92      176513      507132      665347
          93      169001      487008      682921
          94      161402      468762      699643
          95      153854      452080      715532
          96      146314      436290      730967
          97      138878      420230      746433
          98      131617      405172      761223
          99      124988      389642      775617
         100      119405      373718      789162
         101      114831      357268      801961
         102      111349      340640      813757
         103      108892      324148      824460
         104      107296      308284      833988
         105      106321      293748      842231
         106      105887      280490      849294
         107      105672      268102      855703
         108      105557      256774      861482
         109      105517      245634      867092
         110      105507      234510      872664
         111      105501      222636      878607
         112      105497      209792      885033
         113      105497      195874      891992
         114      105496      180846      899507
         115      105496      165290      907285
         116      105496      149876      914992
         117      105496      134370      922745
         118      105496      119250      930305
         119      105496      104096      937882
         120      105496       89044      945408
         121      105496       74104      952878
         122      105496       59204      960328
         123      105496       45446      967207
         124      105496       33234      973313
         125      105496       23208      978326
         126      105496       15096      982382
         127      105496        9154      985353
         128      105496        5170      987345
         129      105496        2642      988609
         130      105496        1238      989311
         131      105496         576      989642
         132      105496         250      989805
         133      105496          88      989886
         134      105496          42      989909
         135      105496          20      989920
         136      105496           4      989928
         137      105496           2      989929
         138      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095423           6           0
           8     1095422           8           0
           9     1095419          14           0
          10     1095418          16           0
          11     1095415          22           0
          12     1095415          22           0
          13     1095414          24           0
          14     1095413          26           0
          15     1095407          38           0
          16     1095396          60           0
          17     1095384          84           0
          18     1095363         126           0
          19     1095350         152           0
          20     1095337         178           0
          21     1095320         212           0
          22     1095287         278           0
          23     1095241         370           0
          24     1095186         480           0
          25     1095102         648           0
          26     1095009         832           1
          27     1094894        1062           1
          28     1094754        1342           1
          29     1094562        1726           1
          30     1094289        2272           1
          31     1093960        2928           2
          32     1093496        3854           3
          33     1092928        4986           5
          34     1092267        6302           8
          35     1091383        8068           9
          36     1090229       10372          11
          37     1088604       13622          11
          38     1086670       17486          13
          39     1084097       22624          17
          40     1080868       29066          25
          41     1076683       37414          36
          42     1071376       48000          50
          43     1064573       61570          68
          44     1056018       78652          82
          45     1045349       99956          99
          46     1031730      127150         121
          47     1014842      160862         153
          48      994358      201720         208
          49      969391      251500         285
          50      939445      311222         370
          51      904471      380954         478
          52      865051      459570         590
          53      821224      546892         756
          54      774817      639240         989
          55      727257      733748        1295
          56      681151      825146        1702
          57      638486      909486        2197
          58      599373      986478        2814
          59      565046     1053506        3627
          60      534715     1112214        4604
          61      507285     1164216        6033
          62      482207     1210890        7774
          63      458934     1252954       10015
          64      437687     1289626       12926
          65      417683     1322256       16615
          66      397442     1353054       21457
          67      379700     1376616       27418
          68      363596     1393540       35060
          69      348336     1404740       44720
          70      334101     1408804       56923
          71      320571     1405490       72110
          72      307474     1394350       90777
          73      294536     1375004      113388
          74      282238     1344676      140850
          75      270692     1303332      173068
          76      260252     1249764      210292
          77      250896     1185264      251898
          78      242668     1111434      297041
          79      235261     1032916      343707
          80      228140      953270      390651
          81      221374      878282      434911
          82      214526      810194      475803
          83      207577      750658      512520
          84      200451      700196      544877
          85      193268      656512      573902
          86      185792      619138      600065
          87      178104      585774      624435
          88      170590      556380      646646
          89      162985      530220      667331
          90      155390      504490      687791
          91      147745      482000      706681
          92      140039      463350      723712
          93      132774      446244      739530
          94      126184      429970      754257
          95      120383      413822      768132
          96      115720      396326      781543
          97      112034      377622      794581
          98      109458      357560      807188
          99      107786      337116      819082
         100      106691      317374      830048
         101      106142      298950      839809
         102      105822      281790      848709
         103      105637      266592      856493
         104      105556      252260      863740
         105      105521      238594      870608
         106      105505      224818      877512
         107      105500      211110      884371
         108      105498      197196      891330
         109      105497      182710      898574
         110      105496      168070      905895
         111      105496      152846      913507
         112      105496      137626      921117
         113      105496      122346      928757
         114      105496      107188      936336
         115      105496       91894      943983
         116      105496       76402      951729
         117      105496       61500      959180
         118      105496       47724      966068
         119      105496       35420      972220
         120      105496       24888      977486
         121      105496       16660      981600
         122      105496       10460      984700
         123      105496        6332      986764
         124      105496        3480      988190
         125      105496        1866      988997
         126      105496         962      989449
         127      105496         462      989699
         128      105496         214      989823
         129      105496          88      989886
         130      105496          38      989911
         131      105496          16      989922
         132      105496           6      989927
         133      105496           2      989929
         134      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095422           8           0
           8     1095420          12           0
           9     1095418          16           0
          10     1095417          18           0
          11     1095417          18           0
          12     1095416          20           0
          13     1095415          22           0
          14     1095412          28           0
          15     1095402          48           0
          16     1095390          72           0
          17     1095379          94           0
          18     1095359         134           0
          19     1095350         152           0
          20     1095335         182           0
          21     1095308         236           0
          22     1095266         320           0
          23     1095223         406           0
          24     1095148         556           0
          25     1095048         756           0
          26     1094948         954           1
          27     1094824        1202           1
          28     1094661        1528           1
          29     1094432        1986           1
          30     1094160        2530           1
          31     1093752        3342           3
          32     1093236        4372           4
          33     1092614        5610           7
          34     1091792        7250           9
          35     1090741        9352           9
          36     1089466       11902           9
          37     1087807       15218          10
          38     1085542       19740          14
          39     1082629       25556          19
          40     1078844       33100          32
          41     1074074       42624          40
          42     1067970       54806          53
          43     1060461       69792          69
          44     1050953       88784          81
          45     1038940      112766         103
          46     1023906      142770         135
          47     1004899      180694         180
          48      981748      226902         227
          49      954085      282040         321
          50      921526      346922         439
          51      883847      422084         537
          52      841725      506034         684
          53      795587      597924         877
          54      748038      692550        1113
          55      700586      786746        1467
          56      656042      874874        1947
          57      615780      954258        2517
          58      580827     1022774        3212
          59      551356     1079810        4165
          60      525840     1128522        5325
          61      503178     1170838        6829
          62      482109     1209016        8809
          63      462237     1243676       11351
          64      443103     1275214       14716
          65      424760     1303420       18956
          66      404951     1332138       24406
          67      386906     1354898       31071
          68      370003     1371652       39597
          69      353952     1382294       50327
          70      338772     1385706       63801
          71      324341     1380676       80747
          72      310751     1365448      101951
          73      297129     1341988      127303
          74      284061     1307936      157397
          75      271342     1263256      192456
          76      259190     1208412      232030
          77      248022     1142170      276319
          78      237490     1069604      323134
          79      227589      994234      370720
          80      218259      921120      416607
          81      209295      854346      458958
          82      200704      796432      496506
          83      191817      749784      528717
          84      183202      712134      556157
          85      174597      680862      580398
          86      165805      654726      602258
          87      157284      630624      622830
          88      149053      607906      642420
          89      141353      585698      661224
          90      133986      561674      680603
          91      127404      537554      699245
          92      121670      513914      716799
          93      116823      490230      733488
          94      113104      466258      749193
          95      110466      442084      763918
          96      108479      417840      778027
          97      107275      393076      791613
          98      106504      368044      804900
          99      106046      343196      817782
         100      105766      319006      830157
         101      105628      295724      841936
         102      105546      274124      852818
         103      105516      253974      862923
         104      105501      235028      872411
         105      105497      216572      881643
         106      105497      199000      890429
         107      105496      181478      899191
         108      105496      163942      907959
         109      105496      146694      916583
         110      105496      129444      925208
         111      105496      111904      933978
         112      105496       95260      942300
         113      105496       79192      950334
         114      105496       64172      957844
         115      105496       50262      964799
         116      105496       38138      970861
         117      105496       27432      976214
         118      105496       18786      980537
         119      105496       12606      983627
         120      105496        7960      985950
         121      105496        4792      987534
         122      105496        2690      988585
         123      105496        1588      989136
         124      105496         822      989519
         125      105496         432      989714
         126      105496         172      989844
         127      105496          82      989889
         128      105496          38      989911
         129      105496           6      989927
         130      105496           2      989929
         131      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095425           2           0
           8     1095423           6           0
           9     1095422           8           0
          10     1095421          10           0
          11     1095421          10           0
          12     1095421          10           0
          13     1095421          10           0
          14     1095420          12           0
          15     1095414          24           0
          16     1095411          30           0
          17     1095406          40           0
          18     1095402          48           0
          19     1095396          60           0
          20     1095391          70           0
          21     1095379          94           0
          22     1095369         114           0
          23     1095344         164           0
          24     1095323         206           0
          25     1095289         272           1
          26     1095254         342           1
          27     1095207         436           1
          28     1095139         572           1
          29     1095059         732           1
          30     1094941         968           1
          31     1094789        1272           1
          32     1094605        1636           3
          33     1094334        2176           4
          34     1094030        2782           5
          35     1093678        3486           5
          36     1093164        4514           5
          37     1092507        5828           5
          38     1091636        7568           6
          39     1090518        9798           9
          40     1089030       12764          14
          41     1087207       16402          18
          42     1084964       20880          22
          43     1081932       26932          28
          44     1078031       34724          33
          45     1073093       44594          36
          46     1066850       57046          53
          47     1058761       73188          71
          48     1048590       93486          93
          49     1035933      118746         120
          50     1020463      149620         153
          51     1001223      188020         193
          52      977561      235218         256
          53      949050      292104         324
          54      915835      358330         426
          55      878126      433484         558
          56      836314      516764         730
          57      792017      604900         959
          58      745995      696382        1240
          59      701297      785096        1581
          60      659477      867914        1992
          61      621781      942126        2582
          62      588909     1006314        3360
          63      559799     1062584        4335
          64      533194     1113214        5625
          65      508563     1159164        7281
          66      480713     1210768        9329
          67      455435     1256012       11985
          68      432439     1295206       15384
          69      411446     1328188       19886
          70      391860     1356244       25444
          71      373673     1378308       32599
          72      357083     1393424       41631
          73      341575     1401460       53121
          74      327227     1402116       67141
          75      314087     1393732       84473
          76      302278     1374486      105905
          77      291157     1344498      132020
          78      281086     1303458      162611
          79      271653     1251380      198083
          80      262759     1189324      238005
          81      254748     1119276      281040
          82      247578     1043360      326168
          83      241174      965578      371463
          84      235203      891500      414473
          85      229829      822852      454171
          86      224439      762998      489488
          87      218796      712032      520614
          88      212792      668682      548293
          89      206152      630968      573790
          90      198928      591974      600511
          91      191345      554174      626994
          92      183642      521210      651179
          93      176100      491770      673441
          94      168585      466054      693814
          95      161297      442988      712635
          96      153912      422918      730055
          97      146555      405164      746289
          98      139269      390016      761149
          99      131999      377086      774884
         100      125230      365858      787267
         101      119359      354510      798812
         102      114467      343070      809424
         103      110875      330836      819133
         104      108447      317236      828361
         105      106987      303476      836701
