 #time susceptible exposed infected recover
           1     1095425           1           0           0
           2     1095425           1           0           0
           3     1095425           1           0           0
           4     1095425           1           0           0
           5     1095425           1           0           0
           6     1095425           1           0           0
           7     1095425           0           1           0
           8     1095425           0           1           0
           9     1095423           2           1           0
          10     1095422           3           1           0
          11     1095420           5           1           0
          12     1095419           6           1           0
          13     1095419           6           1           0
          14     1095418           7           1           0
          15     1095416           8           2           0
          16     1095413           9           4           0
          17     1095410          11           5           0
          18     1095404          15           7           0
          19     1095399          20           6           1
          20     1095389          29           7           1
          21     1095382          34           9           1
          22     1095374          40          11           1
          23     1095358          54          13           1
          24     1095348          58          19           1
          25     1095334          66          25           1
          26     1095315          78          32           1
          27     1095295          90          38           3
          28     1095258         119          45           4
          29     1095225         144          52           5
          30     1095194         162          63           7
          31     1095136         203          80           7
          32     1095070         255          94           7
          33     1094991         316         109          10
          34     1094910         370         134          12
          35     1094794         449         170          13
          36     1094657         553         195          21
          37     1094484         678         239          25
          38     1094259         837         297          33
          39     1094001        1029         356          40
          40     1093691        1259         427          49
          41     1093327        1524         513          62
          42     1092898        1836         619          73
          43     1092366        2211         764          85
          44     1091685        2688         955          98
          45     1090782        3358        1168         118
          46     1089766        4087        1432         141
          47     1088539        4978        1723         186
          48     1087054        6071        2086         215
          49     1085275        7341        2552         258
          50     1083072        8962        3065         327
          51     1080480       10753        3799         394
          52     1077295       12989        4666         476
          53     1073449       15727        5680         570
          54     1068708       19127        6884         707
          55     1062914       23240        8428         844
          56     1056184       28013       10181        1048
          57     1047822       33942       12383        1279
          58     1038124       40782       14957        1563
          59     1026713       48665       18133        1915
          60     1013509       57518       22106        2293
          61      997498       68371       26761        2796
          62      979132       80472       32415        3407
          63      957940       94076       39241        4169
          64      933963      108998       47313        5152
          65      906994      125503       56688        6241
          66      877106      143110       67586        7624
          67      844900      160742       80553        9231
          68      810356      178113       95719       11238
          69      774954      193706      113163       13603
          70      739432      206596      132882       16516
          71      704249      216435      154800       19942
          72      670721      221500      178916       24289
          73      639120      222012      204773       29521
          74      609812      217755      232050       35809
          75      582901      209974      259155       43396
          76      558363      198932      285765       52366
          77      535705      186351      310507       62863
          78      514548      173367      332276       75235
          79      494415      160819      350409       89783
          80      475197      149363      363918      106948
          81      456813      139779      372062      126772
          82      439151      131407      375700      149168
          83      422317      124608      373654      174847
          84      405919      119228      366955      203324
          85      390478      113743      356785      234420
          86      375411      109210      343039      267766
          87      361060      104725      326996      302645
          88      347068      100518      309607      338233
          89      333397       97137      291471      373421
          90      320442       93419      273961      407604
          91      308339       89663      257046      440378
          92      296992       85733      241842      470859
          93      286592       81493      228382      498959
          94      277220       76700      216716      524790
          95      268574       71468      207005      548379
          96      260713       66204      198014      570495
          97      253396       60994      189789      591247
          98      246833       55857      181766      610970
          99      240634       51142      173828      629822
         100      234649       47268      165676      647833
         101      228721       44152      157573      664980
         102      222926       41749      149167      681584
         103      216977       40017      140946      697486
         104      211126       39025      132406      712869
         105      204995       38741      124307      727383
         106      198623       39026      116311      741466
         107      192000       39605      108594      755227
         108      185054       40813      101090      768469
         109      177883       42163       94300      781080
