 #time susceptible infected recover
         116      105496      132876      923492
         117      105496      115606      932127
         118      105496       98384      940738
         119      105496       81438      949211
         120      105496       65368      957246
         121      105496       50352      964754
         122      105496       37178      971341
         123      105496       26254      976803
         124      105496       17222      981319
         125      105496       10688      984586
         126      105496        6078      986891
         127      105496        3250      988305
         128      105496        1666      989097
         129      105496         776      989542
         130      105496         326      989767
         131      105496         134      989863
         132      105496          48      989906
         133      105496          14      989923
         134      105496          10      989925
         135      105496           6      989927
         136      105496           4      989928
         137      105496           2      989929
         138      105496           2      989929
         139      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095425           2           0
           8     1095423           6           0
           9     1095421          10           0
          10     1095420          12           0
          11     1095417          18           0
          12     1095417          18           0
          13     1095416          20           0
          14     1095411          30           0
          15     1095404          44           0
          16     1095394          64           0
          17     1095391          70           0
          18     1095380          92           0
          19     1095371         110           0
          20     1095357         138           0
          21     1095337         178           0
          22     1095314         224           0
          23     1095273         306           0
          24     1095239         374           0
          25     1095183         486           0
          26     1095097         656           1
          27     1094974         902           1
          28     1094869        1112           1
          29     1094714        1422           1
          30     1094523        1804           1
          31     1094271        2308           1
          32     1093948        2954           1
          33     1093437        3974           2
          34     1092818        5206           5
          35     1092076        6690           5
          36     1091156        8526           7
          37     1090004       10828           8
          38     1088498       13838           9
          39     1086526       17776          12
          40     1083829       23160          17
          41     1080426       29944          28
          42     1076044       38698          33
          43     1070503       49762          42
          44     1063555       63644          49
          45     1054898       80936          60
          46     1043783      103128          79
          47     1030015      130620         101
          48     1012449      165692         131
          49      991347      207832         163
          50      965781      258856         217
          51      934700      320886         283
          52      898815      392444         389
          53      858480      472872         510
          54      814015      561560         631
          55      767503      654230         808
          56      720356      748076        1032
          57      674971      838284        1313
          58      633749      919862        1746
          59      597674      990912        2296
          60      566931     1051016        2987
          61      540712     1101830        3799
          62      517835     1145508        4837
          63      496910     1184712        6160
          64      477669     1219722        7896
          65      459012     1252290       10269
          66      438442     1287482       13243
          67      419780     1316986       17153
          68      401439     1343718       22128
          69      383591     1366942       28364
          70      365997     1386636       36111
          71      348509     1401866       45984
          72      331449     1411202       58376
          73      314785     1413112       74085
          74      299183     1405688       93399
          75      285024     1387316      116744
          76      272904     1355178      144933
          77      262667     1308912      178303
          78      254288     1249396      216440
          79      247530     1177752      259020
          80      242037     1098270      304254
          81      237497     1013242      351308
          82      233197      929338      397560
          83      228923      851958      440524
          84      224339      784106      479034
          85      219128      727400      512598
          86      213329      682372      540911
          87      206759      645824      565755
          88      199527      616694      587552
          89      191896      591690      607685
          90      184166      569012      626754
          91      176269      545036      646639
          92      168298      522438      665909
          93      160182      501144      684672
          94      152074      480890      702907
          95      143738      461902      720737
          96      135755      442804      738269
          97      128325      423380      755411
          98      121823      402618      772294
          99      116649      380358      788598
         100      112650      358780      803386
         101      109893      338012      816527
         102      108065      319468      827627
         103      106917      303136      836941
         104      106267      289248      844535
         105      105888      277912      850582
         106      105708      268252      855592
         107      105602      259394      860127
         108      105535      251026      864378
         109      105511      242220      868805
         110      105499      232538      873658
         111      105498      221646      879105
         112      105496      209080      885390
         113      105496      195314      892273
         114      105496      180252      899804
         115      105496      164848      907506
         116      105496      149104      915378
         117      105496      133134      923363
         118      105496      117304      931278
         119      105496      101118      939371
         120      105496       84674      947593
         121      105496       68388      955736
         122      105496       52900      963480
         123      105496       38904      970478
         124      105496       27238      976311
         125      105496       18386      980737
         126      105496       11448      984206
         127      105496        6978      986441
         128      105496        3984      987938
         129      105496        2180      988840
         130      105496        1130      989365
         131      105496         604      989628
         132      105496         334      989763
         133      105496         150      989855
         134      105496          56      989902
         135      105496          24      989918
         136      105496           8      989926
         137      105496           2      989929
         138      105496           2      989929
         139      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095424           4           0
           8     1095421          10           0
           9     1095421          10           0
          10     1095417          18           0
          11     1095416          20           0
          12     1095416          20           0
          13     1095416          20           0
          14     1095414          24           0
          15     1095409          34           0
          16     1095407          38           0
          17     1095390          72           0
          18     1095375         102           0
          19     1095359         134           0
          20     1095342         168           0
          21     1095320         212           0
          22     1095298         256           0
          23     1095261         330           0
          24     1095196         460           0
          25     1095134         584           0
          26     1095044         762           1
          27     1094953         944           1
          28     1094811        1228           1
          29     1094646        1558           1
          30     1094445        1960           1
          31     1094156        2538           1
          32     1093759        3330           2
          33     1093267        4310           4
          34     1092602        5638           5
          35     1091785        7264           9
          36     1090817        9198          10
          37     1089496       11840          10
          38     1087775       15282          10
          39     1085530       19770          11
          40     1082663       25498          14
          41     1078980       32858          17
          42     1074459       41876          29
          43     1068383       53996          45
          44     1060913       68902          62
          45     1051301       88094          78
          46     1039334      112002          91
          47     1024272      142080         114
          48     1005698      179170         143
          49      983409      223634         200
          50      956590      277160         256
          51      925243      339714         326
          52      889072      411894         407
          53      849782      490216         536
          54      807459      574528         703
          55      764227      660640         879
          56      721407      745774        1132
          57      681828      824252        1472
          58      645925      895152        1925
          59      614590      956694        2489
          60      586700     1010994        3229
          61      561002     1060588        4130
          62      536344     1107622        5271
          63      511878     1153536        6780
          64      487212     1198796        8816
          65      462194     1243870       11297
          66      435216     1291302       14559
          67      410904     1331776       18634
          68      388284     1366404       23940
          69      367669     1394086       30714
          70      348468     1415446       39235
          71      330695     1429464       49999
          72      314202     1435550       63449
          73      298831     1432722       80234
          74      284770     1420106      100603
          75      271694     1397260      125102
          76      259534     1363392      154196
          77      247852     1318908      188120
          78      236278     1266838      225729
          79      224968     1207784      266566
          80      213719     1144650      309382
          81      202557     1080670      352534
          82      191724     1020128      393638
          83      181362      965646      431241
          84      171486      918564      464658
          85      162780      876784      494254
          86      154896      838846      521107
          87      148012      802512      546158
          88      142000      765244      570804
          89      136556      727000      595370
          90      131580      687126      620283
          91      126970      643718      646597
          92      122804      600634      672305
          93      119042      561200      695784
          94      115582      524912      717388
          95      112776      490616      737342
          96      110484      458090      755897
          97      108696      427468      772996
          98      107430      398022      788985
          99      106535      370342      803720
         100      106026      344316      817242
         101      105722      319682      829863
         102      105589      296080      841797
         103      105526      272916      853442
         104      105510      250048      864892
         105      105497      227502      876178
         106      105496      204978      887441
         107      105496      183060      898400
         108      105496      162258      908801
         109      105496      141768      919046
         110      105496      123434      928213
         111      105496      106658      936601
         112      105496       91766      944047
         113      105496       78950      950455
         114      105496       67452      956204
         115      105496       57054      961403
         116      105496       47478      966191
         117      105496       38670      970595
         118      105496       30728      974566
         119      105496       23394      978233
         120      105496       17340      981260
         121      105496       12196      983832
         122      105496        8144      985858
         123      105496        5144      987358
         124      105496        2934      988463
         125      105496        1604      989128
         126      105496         772      989544
         127      105496         354      989753
         128      105496         112      989874
         129      105496          40      989910
         130      105496          12      989924
         131      105496           2      989929
         132      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095424           4           0
           8     1095423           6           0
           9     1095422           8           0
          10     1095420          12           0
          11     1095420          12           0
          12     1095418          16           0
          13     1095416          20           0
          14     1095410          32           0
          15     1095401          50           0
          16     1095396          60           0
          17     1095391          70           0
          18     1095378          96           0
          19     1095367         118           0
          20     1095350         152           0
          21     1095322         208           0
          22     1095286         280           0
          23     1095257         338           0
          24     1095205         442           0
          25     1095141         570           0
          26     1095053         746           0
          27     1094964         922           1
          28     1094837        1176           1
          29     1094677        1496           1
          30     1094452        1946           1
          31     1094140        2570           1
          32     1093760        3328           2
          33     1093220        4406           3
          34     1092635        5574           4
          35     1091868        7104           6
          36     1090864        9112           6
          37     1089523       11792           7
          38     1087717       15402           8
          39     1085366       20094          13
          40     1082404       26008          18
          41     1078816       33168          26
          42     1074188       42412          32
          43     1068343       54086          40
          44     1060677       69392          53
          45     1051221       88268          71
          46     1038985      112710          86
          47     1023757      143088         125
          48     1005144      180248         158
          49      982894      224686         189
          50      955880      278586         253
          51      924054      342078         333
          52      887986      414062         409
          53      847530      494742         525
          54      804057      581404         667
          55      759412      670276         876
          56      715985      756624        1129
          57      675343      837202        1482
          58      638970      909034        1939
          59      606725      972436        2483
          60      578613     1027286        3170
          61      553113     1076436        4095
          62      528632     1123124        5232
          63      504896     1167342        6859
          64      480685     1211698        8892
          65      456552     1254694       11527
          66      429938     1301350       14813
          67      405496     1342048       18906
          68      383107     1376458       24090
          69      362549     1404178       30788
          70      343827     1424562       39318
          71      326689     1436934       50270
          72      311703     1439770       63838
          73      297833     1433464       80861
          74      285864     1416450      101337
          75      275049     1389114      125820
          76      265479     1349412      155241
          77      257086     1298570      189055
          78      249481     1236738      227576
          79      242561     1166910      269410
          80      235961     1092766      313082
          81      229672     1016952      357278
          82      223310      945612      399310
          83      216602      882058      437795
          84      209816      826964      472128
          85      202857      780760      502189
          86      195557      741736      529001
          87      188005      706418      554212
          88      180497      673362      578248
          89      172847      640540      602309
          90      164988      607874      626501
          91      156956      573100      651920
          92      148928      537808      677594
          93      140993      507044      700911
          94      133249      479336      722509
          95      126223      454016      742195
          96      119893      430554      760256
          97      114923      408594      776206
          98      111293      386646      790810
          99      108770      365994      803659
         100      107201      346456      814997
         101      106307      327778      825230
         102      105822      310812      834198
         103      105621      295264      842173
         104      105537      280918      849430
         105      105512      267428      856200
         106      105502      254738      862555
         107      105498      241914      868971
         108      105496      229040      875410
         109      105496      215444      882208
         110      105496      201598      889131
         111      105496      187388      896236
         112      105496      172508      903676
         113      105496      157508      911176
         114      105496      142288      918786
         115      105496      126606      926627
         116      105496      110686      934587
         117      105496       94660      942600
         118      105496       78590      950635
         119      105496       63018      958421
         120      105496       48376      965742
         121      105496       35028      972416
         122      105496       23666      978097
         123      105496       15124      982368
         124      105496        8994      985433
         125      105496        5036      987412
         126      105496        2548      988656
         127      105496        1102      989379
         128      105496         472      989694
         129      105496         194      989833
         130      105496          78      989891
         131      105496          22      989919
         132      105496          10      989925
         133      105496           4      989928
         134      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095423           6           0
           8     1095419          14           0
           9     1095417          18           0
          10     1095417          18           0
          11     1095417          18           0
          12     1095417          18           0
          13     1095414          24           0
          14     1095412          28           0
          15     1095400          52           0
          16     1095387          78           0
          17     1095381          90           0
          18     1095371         110           0
          19     1095365         122           0
          20     1095352         148           0
          21     1095318         216           0
          22     1095274         304           0
          23     1095213         426           0
          24     1095157         538           0
          25     1095081         690           0
          26     1094989         872           1
          27     1094896        1058           1
          28     1094728        1394           1
          29     1094522        1806           1
          30     1094236        2378           1
          31     1093874        3102           1
          32     1093430        3990           1
          33     1092840        5160           6
          34     1092099        6638           8
          35     1091152        8530           9
          36     1089912       11010           9
          37     1088361       14112           9
          38     1086370       18092          10
          39     1083683       23460          13
          40     1080352       30110          19
          41     1075953       38882          32
          42     1070450       49866          43
          43     1063438       63878          49
          44     1054628       81482          57
          45     1043392      103926          71
          46     1029476      131710          95
          47     1012144      166302         131
          48      990821      208838         186
          49      965132      260120         234
          50      934908      320412         312
          51      899774      390524         390
          52      859760      470368         482
          53      816463      556694         616
          54      770539      648180         797
          55      724552      739646        1051
          56      680326      827484        1358
          57      639580      908148        1772
          58      602948      980342        2307
          59      570780     1043360        2966
          60      541893     1099478        3794
          61      515319     1150488        4863
          62      490184     1197906        6289
          63      466214     1242292        8066
          64      443157     1283722       10408
          65      421166     1321850       13335
          66      398533     1359238       17274
          67      378537     1389342       22218
          68      360219     1413524       28445
          69      343267     1431452       36433
          70      327598     1442708       46474
          71      313241     1446478       58946
          72      300185     1441360       74561
          73      288134     1427010       93787
          74      277210     1401656      117388
          75      267057     1366264      145237
          76      258050     1318878      177937
          77      249720     1260538      215437
          78      242241     1192120      257125
          79      235140     1117512      301530
          80      228080     1039596      347548
          81      220987      963972      392453
          82      213580      893406      435143
          83      205736      832046      473667
          84      197650      779742      507905
          85      189083      735796      538445
          86      180496      697402      566229
          87      172125      662412      592095
          88      164030      629354      616719
          89      156153      598214      640166
          90      148642      567656      662956
          91      141303      537468      685389
          92      134471      508370      706770
          93      128252      482388      725980
          94      122705      457932      743755
          95      117903      434890      760078
          96      114152      412282      775133
          97      111131      391226      788682
          98      108964      370368      801278
          99      107540      350020      812876
         100      106608      331036      823300
         101      106071      312884      832913
         102      105778      296052      841622
         103      105629      280532      849531
         104      105554      266184      856780
         105      105524      252116      863844
         106      105507      238022      870908
         107      105499      223546      878154
         108      105497      208228      885815
         109      105496      192376      893742
         110      105496      175532      902164
         111      105496      158592      910634
         112      105496      141736      919062
         113      105496      124900      927480
         114      105496      108990      935435
         115      105496       93498      943181
         116      105496       78610      950625
         117      105496       64716      957572
         118      105496       51418      964221
         119      105496       39704      970078
         120      105496       29484      975188
         121      105496       21054      979403
         122      105496       14296      982782
         123      105496        9086      985387
         124      105496        5526      987167
         125      105496        3188      988336
         126      105496        1674      989093
         127      105496         884      989488
         128      105496         410      989725
         129      105496         162      989849
         130      105496          86      989887
         131      105496          30      989915
         132      105496          14      989923
         133      105496           8      989926
         134      105496           2      989929
         135      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095422           8           0
           8     1095420          12           0
           9     1095419          14           0
          10     1095418          16           0
          11     1095417          18           0
          12     1095415          22           0
          13     1095413          26           0
          14     1095411          30           0
          15     1095404          44           0
          16     1095396          60           0
          17     1095378          96           0
          18     1095367         118           0
          19     1095349         154           0
          20     1095332         188           0
          21     1095301         250           0
          22     1095259         334           0
          23     1095196         460           0
          24     1095127         598           0
          25     1095036         780           0
          26     1094942         966           1
          27     1094825        1200           1
          28     1094671        1508           1
          29     1094434        1982           1
          30     1094136        2578           1
          31     1093743        3364           1
          32     1093164        4516           4
          33     1092531        5778           6
          34     1091797        7244           7
          35     1090764        9308           8
          36     1089400       12034           9
          37     1087691       15452           9
          38     1085464       19898          13
          39     1082446       25932          14
          40     1078631       33554          18
          41     1073945       42914          24
          42     1067955       54866          38
          43     1060332       70080          54
          44     1050598       89524          66
          45     1038451      113772          89
          46     1023127      144380         109
          47     1004324      181910         147
          48      981586      227302         189
          49      954166      282002         259
          50      922319      345528         343
          51      885838      418310         433
          52      845376      499030         535
          53      801763      585964         681
          54      756812      675472         878
          55      712903      762770        1138
          56      671788      844336        1470
          57      634718      917470        1973
          58      602481      980756        2567
          59      574134     1036102        3241
          60      548480     1085594        4149
          61      524384     1131344        5370
          62      501430     1174294        6849
          63      478967     1215204        8857
          64      456650     1254646       11453
          65      434684     1291826       14829
          66      410940     1330694       19139
          67      389165     1363608       24457
          68      368400     1391546       31253
          69      348658     1413580       39978
          70      330114     1429280       50672
          71      312865     1436164       64479
          72      297410     1432928       81552
          73      283353     1419278      102434
          74      270832     1394566      127311
          75      259573     1357972      156867
          76      249281     1309826      191232
          77      239746     1251862      229749
          78      231002     1185392      271728
          79      222759     1113622      315856
          80      214908     1040472      360282
          81      207332      970684      402752
          82      199911      907734      441648
          83      192371      853258      476426
          84      184728      808576      506410
          85      177240      769270      533551
          86      169806      734430      558405
          87      162214      702622      581901
          88      154401      672632      604709
          89      146442      643826      627071
          90      138731      614612      649389
          91      131416      582822      672599
          92      124692      551116      695176
          93      118947      519656      716651
          94      114313      488436      736895
          95      110840      456944      756114
          96      108544      426028      773868
          97      107059      396348      790193
          98      106183      368270      805108
          99      105793      342462      818402
         100      105619      318926      830344
         101      105537      297662      841058
         102      105511      277878      850976
         103      105501      259868      859991
         104      105500      242738      868557
         105      105497      226744      876557
         106      105496      211308      884276
         107      105496      196286      891787
         108      105496      181382      899239
         109      105496      165884      906988
         110      105496      150904      914478
         111      105496      136094      921883
         112      105496      120910      929475
         113      105496      105442      937209
         114      105496       89536      945162
         115      105496       74028      952916
         116      105496       59052      960404
         117      105496       45108      967376
         118      105496       32504      973678
         119      105496       22196      978832
         120      105496       14166      982847
         121      105496        8420      985720
         122      105496        4582      987639
         123      105496        2250      988805
         124      105496        1068      989396
         125      105496         432      989714
         126      105496         158      989851
         127      105496          60      989900
         128      105496          24      989918
         129      105496          10      989925
         130      105496           4      989928
         131      105496           2      989929
         132      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095424           4           0
           8     1095423           6           0
           9     1095422           8           0
          10     1095422           8           0
          11     1095422           8           0
          12     1095420          12           0
          13     1095418          16           0
          14     1095417          18           0
          15     1095415          22           0
          16     1095412          28           0
          17     1095403          46           0
          18     1095402          48           0
          19     1095394          64           0
          20     1095376         100           0
          21     1095364         124           0
          22     1095347         158           0
          23     1095331         190           0
          24     1095295         262           0
          25     1095267         318           0
          26     1095229         392           1
          27     1095170         510           1
          28     1095084         682           1
          29     1094987         876           1
          30     1094846        1158           1
          31     1094675        1500           1
          32     1094461        1926           2
          33     1094214        2418           3
          34     1093856        3132           4
          35     1093395        4054           4
          36     1092742        5360           4
          37     1092013        6814           6
          38     1090960        8918           7
          39     1089688       11458           9
          40     1088029       14772          11
          41     1086029       18766          14
          42     1083317       24182          18
          43     1079713       31382          22
          44     1075190       40412          30
          45     1069603       51554          46
          46     1062353       66032          57
          47     1053312       84084          72
          48     1041864      106948          88
          49     1027674      135290         107
          50     1010099      170360         147
          51      988538      213412         182
          52      962593      265206         230
          53      932344      325550         307
          54      897845      394378         392
          55      859376      471074         513
          56      818375      552780         661
          57      775966      637192         864
          58      733782      721106        1091
          59      694562      798936        1396
          60      659612      868032        1798
          61      629160      927824        2354
          62      602300      980144        3054
          63      578125     1026750        3926
          64      554703     1071244        5101
          65      531403     1114928        6559
          66      504061     1165994        8368
          67      478733     1211908       10739
          68      454973     1253094       13906
          69      433401     1288208       17921
          70      413117     1318476       23071
          71      394108     1343876       29380
          72      375883     1364018       37534
          73      358008     1379660       47588
          74      340185     1389648       60417
          75      323107     1392026       76306
          76      306945     1385080       95941
          77      292137     1367048      119765
          78      279061     1337104      147813
          79      267217     1296242      180088
          80      256939     1243442      216766
          81      247799     1182618      256318
          82      239954     1114842      298051
          83      232796     1044592      340334
          84      226187      976828      380825
          85      219628      915658      417969
          86      213102      863482      450583
          87      206465      819708      479107
          88      199426      782836      504582
          89      192096      749612      528524
          90      184767      717310      552004
          91      177315      681350      577436
          92      169888      643934      603571
          93      162380      609418      628337
          94      154936      578466      651257
          95      147067      552220      672249
          96      139116      528624      691998
          97      131411      507312      710359
          98      124454      484988      728478
          99      118503      460940      746453
         100      113703      435458      763994
         101      110340      409040      780566
         102      108107      382680      795979
         103      106802      357546      809851
         104      106092      333804      822432
         105      105727      312608      833395
         106      105584      293578      843053
         107      105526      276732      851534
         108      105508      261718      859059
         109      105499      248130      865862
         110      105496      234890      872485
         111      105496      221862      878999
         112      105496      208480      885690
         113      105496      194778      892541
         114      105496      180502      899679
         115      105496      165664      907098
         116      105496      150898      914481
         117      105496      136042      921909
         118      105496      121108      929376
         119      105496      106080      936890
         120      105496       90710      944575
         121      105496       74888      952486
         122      105496       59402      960229
         123      105496       44852      967504
         124      105496       31848      974006
         125      105496       21144      979358
         126      105496       12886      983487
         127      105496        7426      986217
         128      105496        3922      987969
         129      105496        1856      989002
         130      105496         834      989513
         131      105496         342      989759
         132      105496         116      989872
         133      105496          44      989908
         134      105496          18      989921
         135      105496           2      989929
         136      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095424           4           0
           8     1095423           6           0
           9     1095418          16           0
          10     1095416          20           0
          11     1095415          22           0
          12     1095415          22           0
          13     1095413          26           0
          14     1095407          38           0
          15     1095401          50           0
          16     1095391          70           0
          17     1095379          94           0
          18     1095367         118           0
          19     1095357         138           0
          20     1095344         164           0
          21     1095314         224           0
          22     1095286         280           0
          23     1095228         396           0
          24     1095156         540           0
          25     1095082         688           0
          26     1094992         866           1
          27     1094874        1102           1
          28     1094741        1368           1
          29     1094526        1798           1
          30     1094270        2310           1
          31     1093904        3042           1
          32     1093459        3932           1
          33     1092893        5060           3
          34     1092125        6588           7
          35     1091245        8346           8
          36     1090071       10688          11
          37     1088527       13776          11
          38     1086505       17818          12
          39     1083904       23010          17
          40     1080611       29586          22
          41     1076385       38020          31
          42     1070883       49004          41
          43     1064159       62428          53
          44     1055628       79470          63
          45     1044586      101530          75
          46     1030842      128980          94
          47     1013838      162922         127
          48      993126      204252         174
          49      968537      253302         238
          50      938967      312302         308
          51      904907      380252         393
          52      865980      457928         482
          53      823155      543308         617
          54      778248      632764         796
          55      732900      723006        1023
          56      689638      808892        1342
          57      650105      887170        1736
          58      615792      954800        2234
          59      586650     1011724        2914
          60      562163     1059008        3759
          61      540492     1100318        4775
          62      520719     1137096        6159
          63      501540     1171954        7909
          64      482457     1205530       10204
          65      463603     1237278       13184
          66      442101     1272832       16909
          67      422050     1303298       21727
          68      403016     1329256       27782
          69      384363     1351368       35379
          70      366489     1367578       45148
          71      349192     1377514       57477
          72      332882     1379550       72769
          73      316830     1373646       91773
          74      301960     1358184      114374
          75      288594     1331366      141149
          76      276571     1291422      173144
          77      265979     1239850      209522
          78      256645     1176650      250456
          79      248913     1104346      294340
          80      242035     1027968      339407
          81      236165      950692      383915
          82      230781      878906      425192
          83      225394      815658      462203
          84      219802      763908      493670
          85      213923      722338      520334
          86      207560      688636      543548
          87      200658      660996      564270
          88      193415      636208      583907
          89      186059      612724      603005
          90      178689      589308      622083
          91      171255      563432      642455
          92      163781      537172      663059
          93      156029      513282      682756
          94      148211      490920      701755
          95      140408      470092      719972
          96      132734      450344      737520
          97      125769      430610      754352
          98      119728      410176      770610
          99      114793      389116      786075
         100      111130      368232      800180
         101      108627      347940      812829
         102      107077      328218      824240
         103      106231      309914      834238
         104      105807      293898      842670
         105      105618      279648      849984
         106      105539      267244      856265
         107      105511      255950      861940
         108      105499      245114      867370
         109      105496      234196      872832
         110      105496      222574      878643
         111      105496      210418      884721
         112      105496      197222      891319
         113      105496      182890      898485
         114      105496      168198      905831
         115      105496      153854      913003
         116      105496      138722      920569
         117      105496      123778      928041
         118      105496      108490      935685
         119      105496       93036      943412
         120      105496       77394      951233
         121      105496       61894      958983
         122      105496       47364      966248
         123      105496       34412      972724
         124      105496       23480      978190
         125      105496       14978      982441
         126      105496        8792      985534
         127      105496        4718      987571
         128      105496        2404      988728
         129      105496        1124      989368
         130      105496         478      989691
         131      105496         164      989848
         132      105496          72      989894
         133      105496          20      989920
         134      105496           6      989927
         135      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095423           6           0
           8     1095422           8           0
           9     1095422           8           0
          10     1095419          14           0
          11     1095419          14           0
          12     1095418          16           0
          13     1095416          20           0
          14     1095412          28           0
          15     1095409          34           0
          16     1095404          44           0
          17     1095394          64           0
          18     1095387          78           0
          19     1095377          98           0
          20     1095364         124           0
          21     1095338         176           0
          22     1095316         220           0
          23     1095277         298           0
          24     1095248         356           0
          25     1095201         450           0
          26     1095130         590           1
          27     1095044         762           1
          28     1094938         974           1
          29     1094778        1294           1
          30     1094540        1770           1
          31     1094298        2254           1
          32     1093981        2884           3
          33     1093603        3640           3
          34     1093088        4670           3
          35     1092441        5960           5
          36     1091555        7728           7
          37     1090352       10134           7
          38     1088798       13236          10
          39     1086821       17188          11
          40     1084358       22108          14
          41     1081326       28162          19
          42     1077449       35906          24
          43     1072436       45906          37
          44     1065927       58912          43
          45     1057419       75904          55
          46     1046876       96954          73
          47     1033516      123622          99
          48     1017192      156212         128
          49      997492      195542         163
          50      973558      243330         203
          51      944767      300802         258
          52      911239      367714         330
          53      873032      443930         429
          54      830451      528802         574
          55      785515      618274         774
          56      740532      707772        1008
          57      696860      794572        1280
          58      655899      875780        1637
          59      619808      947084        2076
          60      588024     1009514        2645
          61      559262     1065490        3419
          62      532538     1116882        4447
          63      507121     1164910        5850
          64      482240     1211118        7627
          65      457585     1256038        9822
          66      429893     1305898       12584
          67      405301     1348096       16077
          68      383251     1383348       20501
          69      362998     1412500       26178
          70      344901     1433724       33663
          71      328614     1447222       43201
          72      314156     1452224       55158
          73      300848     1449218       69969
          74      288594     1437958       87853
          75      277767     1416002      109658
          76      267894     1383200      135932
          77      259191     1338128      167171
          78      251194     1282798      202833
          79      244170     1215806      243353
          80      237731     1141000      287195
          81      231552     1063684      332032
          82      225754      987180      376082
          83      219748      914150      418603
          84      213712      849614      456907
          85      207158      794762      490887
          86      200165      748258      521132
          87      192786      707544      548868
          88      185021      670952      574929
          89      176942      636628      600170
          90      168621      603296      625157
          91      160376      567554      651273
          92      152329      531362      677416
          93      144622      499294      701157
          94      137232      471936      722226
          95      130376      447034      741533
          96      124108      425318      758659
          97      118865      405010      774056
