#time tine_infection
           3  0.50000000000000000     
           4  0.50000000000000000     
           5  0.75000000000000000     
           6   1.5000000000000000     
           7  0.50000000000000000     
           8   2.0000000000000000     
           9  0.75000000000000000     
          10   3.2500000000000000     
          11   2.7500000000000000     
          12   5.5000000000000000     
          13   6.2500000000000000     
          14   5.5000000000000000     
          15   8.5000000000000000     
          16   11.250000000000000     
          17   15.250000000000000     
          18   19.750000000000000     
          19   33.250000000000000     
          20   34.500000000000000     
          21   47.750000000000000     
          22   61.500000000000000     
          23   84.750000000000000     
          24   114.50000000000000     
          25   142.25000000000000     
          26   189.50000000000000     
          27   245.00000000000000     
          28   322.50000000000000     
          29   406.75000000000000     
          30   555.00000000000000     
          31   691.25000000000000     
          32   953.00000000000000     
          33   1255.7500000000000     
          34   1604.7500000000000     
          35   2080.0000000000000     
          36   2666.0000000000000     
          37   3559.5000000000000     
          38   4614.2500000000000     
          39   5906.2500000000000     
          40   7514.2500000000000     
          41   9731.2500000000000     
          42   12396.750000000000     
          43   15541.250000000000     
          44   19133.500000000000     
          45   23459.000000000000     
          46   28343.500000000000     
          47   33327.000000000000     
          48   38287.000000000000     
          49   42418.500000000000     
          50   45768.000000000000     
          51   47707.250000000000     
          52   48161.250000000000     
          53   46929.000000000000     
          54   44565.750000000000     
          55   41368.000000000000     
          56   37738.250000000000     
          57   34341.750000000000     
          58   31253.250000000000     
          59   28779.000000000000     
          60   26335.000000000000     
          61   24397.000000000000     
          62   22754.500000000000     
          63   20945.500000000000     
          64   19200.750000000000     
          65   17501.000000000000     
          66   15951.500000000000     
          67   14372.750000000000     
          68   12897.750000000000     
          69   11566.750000000000     
          70   10317.750000000000     
          71   9300.2500000000000     
          72   8571.2500000000000     
          73   7956.7500000000000     
          74   7812.2500000000000     
          75   7762.0000000000000     
          76   7933.2500000000000     
          77   7995.2500000000000     
          78   8143.7500000000000     
          79   8101.0000000000000     
          80   7924.5000000000000     
          81   7578.0000000000000     
          82   7057.7500000000000     
          83   6453.2500000000000     
          84   5828.5000000000000     
          85   5092.0000000000000     
          86   4415.7500000000000     
          87   3694.2500000000000     
          88   2983.7500000000000     
          89   2257.5000000000000     
          90   1632.5000000000000     
          91   1070.7500000000000     
          92   712.50000000000000     
          93   425.25000000000000     
          94   252.75000000000000     
          95   138.50000000000000     
          96   79.000000000000000     
          97   45.500000000000000     
          98   25.000000000000000     
          99   13.500000000000000     
         100   5.7500000000000000     
         101   4.2500000000000000     
         102  0.75000000000000000     
         103   1.5000000000000000     
         104  0.25000000000000000     
         105  0.75000000000000000     
