 #time susceptible infected recover
          31     1092333        6184           1
          32     1091348        8148           4
          33     1089897       11048           5
          34     1088038       14764           6
          35     1085598       19640           8
          36     1082444       25948           8
          37     1078251       34328          11
          38     1072777       45268          15
          39     1065565       59682          20
          40     1056146       78502          29
          41     1043679      103414          40
          42     1027612      135532          48
          43     1007323      176064          71
          44      982113      226450          88
          45      950746      289126         117
          46      913633      363270         158
          47      869813      450796         215
          48      820860      548590         271
          49      768144      653844         360
          50      715096      759674         493
          51      664138      861274         651
          52      618483      952090         898
          53      578839     1030792        1191
          54      544815     1098070        1576
          55      514841     1157080        2045
          56      486986     1211502        2689
          57      460121     1263432        3589
          58      434553     1312156        4795
          59      410127     1357704        6447
          60      387427     1398784        8607
          61      366344     1435304       11430
          62      346786     1467194       15043
          63      329337     1492572       19803
          64      313828     1510626       26285
          65      299738     1522194       34591
          66      286901     1526196       45427
          67      275751     1519756       59797
          68      266111     1502750       77940
          69      257671     1474498      100506
          70      250391     1432508      128781
          71      243960     1377242      162845
          72      238327     1307536      203331
          73      232904     1226118      249463
          74      227279     1135384      300455
          75      221222     1041460      353474
          76      214701      951224      405113
          77      207387      869006      453536
          78      199606      799654      495993
          79      191311      742386      532922
          80      183074      694860      564922
          81      174458      654482      593727
          82      165716      616932      621244
          83      157034      581862      647461
          84      148215      548784      672819
          85      139357      519278      696430
          86      131028      492162      718317
          87      123562      466060      738834
          88      117468      441120      757398
          89      112983      417018      773934
          90      109883      393530      788778
          91      107879      370866      802114
          92      106776      348946      814177
          93      106140      329628      824472
          94      105831      312166      833512
          95      105646      296726      841417
          96      105555      283248      848247
          97      105515      271262      854280
          98      105502      260250      859799
          99      105498      249164      865346
         100      105496      237476      871192
         101      105496      224744      877558
         102      105496      211166      884347
         103      105496      195986      891937
         104      105496      179866      899997
         105      105496      163428      908216
         106      105496      146208      916826
         107      105496      129008      925426
         108      105496      111594      934133
         109      105496       94126      942867
         110      105496       76468      951696
         111      105496       59226      960317
         112      105496       43196      968332
         113      105496       29894      974983
         114      105496       19426      980217
         115      105496       11744      984058
         116      105496        6750      986555
         117      105496        3738      988061
         118      105496        1898      988981
         119      105496        1008      989426
         120      105496         470      989695
         121      105496         210      989825
         122      105496          80      989890
         123      105496          26      989917
         124      105496           8      989926
         125      105496           4      989928
         126      105496           0      989930
           1     1095425           2           0
           2     1095425           2           0
           3     1095425           2           0
           4     1095425           2           0
           5     1095425           2           0
           6     1095425           2           0
           7     1095423           6           0
           8     1095422           8           0
           9     1095421          10           0
          10     1095416          20           0
          11     1095415          22           0
          12     1095413          26           0
          13     1095409          34           0
          14     1095403          46           0
          15     1095399          54           0
          16     1095388          76           0
          17     1095367         118           0
          18     1095348         156           0
          19     1095332         188           0
          20     1095301         250           0
          21     1095256         340           0
          22     1095203         446           0
          23     1095137         578           0
          24     1095025         802           0
          25     1094883        1086           0
          26     1094688        1474           1
          27     1094457        1936           1
          28     1094158        2534           1
          29     1093746        3358           1
          30     1093202        4446           1
          31     1092415        6020           1
          32     1091342        8164           2
          33     1090014       10818           3
          34     1088177       14488           5
          35     1085845       19146           8
          36     1082891       25050          10
          37     1078961       32908          11
          38     1073620       43586          13
          39     1066510       57796          18
          40     1057257       76292          23
          41     1045236      100318          31
          42     1030178      130400          48
          43     1011132      168452          68
          44      987033      216616          85
          45      957566      275504         108
          46      922173      346216         145
          47      881159      428144         195
          48      835074      520214         245
          49      786685      616778         352
          50      738295      713316         473
          51      692071      805414         648
          52      650438      888290         843
          53      614537      959538        1120
          54      582226     1023412        1494
          55      552417     1082092        1963
          56      523254     1139132        2606
          57      494394     1195024        3520
          58      465578     1250158        4769
          59      437887     1302474        6302
          60      412169     1349736        8389
          61      388992     1390918       10975
          62      368633     1424552       14517
          63      350801     1450896       19177
          64      334687     1470678       25400
          65      319755     1484274       33534
          66      304995     1492476       44193
          67      291141     1492906       57832
          68      278150     1485100       74726
          69      266070     1466256       96228
          70      255292     1434212      123028
          71      246032     1387970      155409
          72      237720     1328338      193537
          73      230195     1256058      237202
          74      222916     1176874      284073
          75      215504     1094156      332844
          76      207745     1015814      379774
          77      199517      945094      423362
          78      190959      884376      462279
          79      182114      834168      496228
          80      173278      789734      527281
          81      164665      748048      556737
          82      156191      706734      585868
          83      148055      665092      614825
          84      140171      624462      643024
          85      132747      585446      669956
          86      125812      550382      694423
          87      119891      518428      716321
          88      115061      489402      735664
          89      111502      462092      752878
          90      109096      436070      768295
