 #time susceptible exposed infected recover
           1     1095425           1           0           0
           2     1095425           1           0           0
           3     1095425           1           0           0
           4     1095425           1           0           0
           5     1095425           0           1           0
           6     1095423           2           1           0
           7     1095423           2           1           0
           8     1095422           3           1           0
           9     1095419           6           1           0
          10     1095417           7           2           0
          11     1095412          11           3           0
          12     1095409          14           3           0
          13     1095403          16           7           0
          14     1095397          21           8           0
          15     1095388          26          12           0
          16     1095368          43          15           0
          17     1095358          49          19           0
          18     1095338          63          25           0
          19     1095309          86          31           0
          20     1095270         107          49           0
          21     1095219         142          65           0
          22     1095159         187          79           1
          23     1095048         280          97           1
          24     1094917         374         134           1
          25     1094768         477         180           1
          26     1094550         642         233           1
          27     1094257         858         309           2
          28     1093908        1070         445           3
          29     1093379        1459         584           4
          30     1092692        1959         769           6
          31     1091835        2565        1019           7
          32     1090643        3456        1316          11
          33     1089067        4588        1756          15
          34     1087085        5975        2345          21
          35     1084389        7873        3139          25
          36     1080767       10452        4172          35
          37     1076130       13751        5498          47
          38     1070019       18052        7292          63
          39     1062239       23474        9637          76
          40     1051964       30629       12732         101
          41     1038700       39712       16877         137
          42     1022041       51050       22149         186
          43     1001067       65176       28951         232
          44      974906       82184       38012         324
          45      943463      102005       49517         441
          46      906594      123793       64462         577
          47      864062      147556       83060         748
          48      817259      170843      106310        1014
          49      768177      191034      134876        1339
          50      719834      205236      168575        1781
          51      673548      211749      207772        2357
          52      631008      209505      251793        3120
          53      593549      199168      298540        4169
          54      560320      183413      346140        5553
          55      530311      166259      391485        7371
          56      503238      148840      433683        9665
          57      478323      134014      470252       12837
          58      454799      122054      501617       16956
          59      432525      112654      527882       22365
          60      411243      105441      549480       29262
          61      390641      100216      566186       38383
          62      370644       95616      579141       50025
          63      351251       92203      586968       65004
          64      332617       89183      589784       83842
          65      315000       85901      587127      107398
          66      298595       82329      578367      136135
          67      283941       77239      564228      170018
          68      271080       71168      543083      210095
          69      260376       63526      517135      254389
          70      251578       55199      486278      302371
          71      244232       47016      452993      351185
          72      237996       39546      419912      397972
          73      232155       33549      387197      442525
          74      226523       29491      357068      482344
          75      220628       27288      329783      517727
          76      214242       26861      304885      549438
          77      207225       27814      282326      578061
          78      199719       29595      262200      603912
          79      191756       31779      243622      628269
          80      183783       33611      226806      651226
          81      175652       35062      211658      673054
          82      167592       35898      197943      693993
          83      159287       36441      185294      714404
          84      150751       37033      173377      734265
          85      142332       37347      162533      753214
          86      134240       37338      152270      771578
          87      126872       36446      143456      788652
          88      120635       34246      136321      804224
          89      115654       30780      131091      817901
          90      111940       26211      127559      829716
          91      109488       21016      125503      839419
          92      107841       15920      124209      847456
          93      106840       11270      122993      854323
          94      106187        7591      121292      860356
          95      105826        4880      118665      866055
          96      105665        3003      114901      871857
          97      105571        1798      110094      877963
          98      105528         996      104267      884635
          99      105509         493       97512      891912
         100      105500         250       89921      899755
         101      105496         126       82152      907652
         102      105496          54       74045      915831
         103      105496          25       66024      923881
         104      105496           9       57880      932041
         105      105496           2       49385      940543
         106      105496           0       41012      948918
         107      105496           0       32747      957183
         108      105496           0       25012      964918
         109      105496           0       18220      971710
