#time tine_infection
           5  0.25000000000000000     
           6   1.0000000000000000     
           7  0.25000000000000000     
           8  0.50000000000000000     
           9  0.25000000000000000     
          10   1.2500000000000000     
          11   1.0000000000000000     
          12  0.75000000000000000     
          13   2.2500000000000000     
          14   3.0000000000000000     
          15   2.0000000000000000     
          16   3.7500000000000000     
          17   3.5000000000000000     
          18   4.5000000000000000     
          19   6.2500000000000000     
          20   7.0000000000000000     
          21   9.5000000000000000     
          22   12.750000000000000     
          23   18.000000000000000     
          24   14.500000000000000     
          25   21.500000000000000     
          26   24.000000000000000     
          27   34.750000000000000     
          28   45.250000000000000     
          29   56.750000000000000     
          30   62.250000000000000     
          31   79.750000000000000     
          32   95.250000000000000     
          33   124.50000000000000     
          34   150.25000000000000     
          35   199.75000000000000     
          36   225.25000000000000     
          37   295.25000000000000     
          38   342.50000000000000     
          39   436.75000000000000     
          40   549.50000000000000     
          41   696.50000000000000     
          42   857.75000000000000     
          43   1056.7500000000000     
          44   1265.2500000000000     
          45   1580.7500000000000     
          46   1939.5000000000000     
          47   2398.5000000000000     
          48   2917.7500000000000     
          49   3573.7500000000000     
          50   4423.2500000000000     
          51   5436.2500000000000     
          52   6628.5000000000000     
          53   8053.7500000000000     
          54   9661.5000000000000     
          55   11639.750000000000     
          56   13984.250000000000     
          57   16581.250000000000     
          58   19524.750000000000     
          59   22755.250000000000     
          60   26130.750000000000     
          61   29503.500000000000     
          62   32736.750000000000     
          63   35603.000000000000     
          64   38028.000000000000     
          65   39542.500000000000     
          66   39842.500000000000     
          67   39088.000000000000     
          68   37495.250000000000     
          69   35145.750000000000     
          70   32176.750000000000     
          71   29550.250000000000     
          72   26822.000000000000     
          73   24625.000000000000     
          74   22714.500000000000     
          75   21557.750000000000     
          76   20299.250000000000     
          77   19077.250000000000     
          78   18288.250000000000     
          79   17359.250000000000     
          80   16440.750000000000     
          81   15429.250000000000     
          82   14453.000000000000     
          83   13303.750000000000     
          84   12324.750000000000     
          85   11244.750000000000     
          86   10063.500000000000     
          87   9030.0000000000000     
          88   7925.5000000000000     
          89   7023.0000000000000     
          90   6243.0000000000000     
          91   5627.0000000000000     
          92   5207.7500000000000     
          93   4885.0000000000000     
          94   4768.2500000000000     
          95   4870.5000000000000     
          96   5089.2500000000000     
          97   5524.0000000000000     
          98   5961.2500000000000     
          99   6316.5000000000000     
         100   6702.2500000000000     
         101   6961.5000000000000     
         102   7208.5000000000000     
         103   7354.7500000000000     
         104   7368.2500000000000     
         105   7339.7500000000000     
         106   7257.5000000000000     
         107   6939.5000000000000     
         108   6546.0000000000000     
         109   6200.2500000000000     
         110   5532.7500000000000     
         111   4790.2500000000000     
         112   3983.7500000000000     
         113   3161.7500000000000     
         114   2417.0000000000000     
         115   1725.5000000000000     
         116   1202.2500000000000     
         117   823.50000000000000     
         118   536.75000000000000     
         119   310.25000000000000     
         120   184.00000000000000     
         121   112.50000000000000     
         122   61.500000000000000     
         123   35.500000000000000     
         124   22.750000000000000     
         125   10.500000000000000     
         126   4.7500000000000000     
         127   2.0000000000000000     
         128   1.2500000000000000     
         129   1.5000000000000000     
         130  0.25000000000000000     
         131  0.50000000000000000     
         132  0.25000000000000000     
         134  0.25000000000000000     
