#time susceptible exposed infected recover
           1     1095425           1           0           0
           2     1095425           1           0           0
           3     1095425           1           0           0
           4     1095425           0           1           0
           5     1095425           0           1           0
           6     1095424           1           1           0
           7     1095424           1           1           0
           8     1095424           1           1           0
           9     1095424           1           1           0
          10     1095424           0           2           0
          11     1095422           2           2           0
          12     1095421           3           2           0
          13     1095421           3           2           0
          14     1095421           2           3           0
          15     1095418           3           5           0
          16     1095411          10           5           0
          17     1095411          10           5           0
          18     1095410           8           8           0
          19     1095407           7          12           0
          20     1095403           8          15           0
          21     1095397          14          15           0
          22     1095389          19          18           0
          23     1095379          25          22           0
          24     1095364          37          24           1
          25     1095354          41          30           1
          26     1095332          52          41           1
          27     1095314          57          54           1
          28     1095292          69          64           1
          29     1095261          85          79           1
          30     1095224          99         101           2
          31     1095194         106         124           2
          32     1095157         118         149           2
          33     1095109         135         180           2
          34     1095063         147         213           3
          35     1095007         173         242           4
          36     1094917         211         293           5
          37     1094833         252         336           5
          38     1094709         330         381           6
          39     1094573         400         440          13
          40     1094410         464         537          15
          41     1094267         495         649          15
          42     1094071         577         759          19
          43     1093846         631         927          22
          44     1093534         805        1059          28
          45     1093188         970        1235          33
          46     1092827        1122        1435          42
          47     1092335        1359        1677          55
          48     1091808        1549        2002          67
          49     1091193        1809        2342          82
          50     1090473        2101        2747         105
          51     1089595        2480        3229         122
          52     1088579        2908        3787         152
          53     1087334        3525        4384         183
          54     1085915        4126        5165         220
          55     1084296        4817        6063         250
          56     1082394        5580        7154         298
          57     1080080        6566        8439         341
          58     1077266        7809        9957         394
          59     1074225        9137       11594         470
          60     1070686       10552       13633         555
          61     1066454       12238       16078         656
          62     1061611       14164       18867         784
          63     1055941       16521       22025         939
          64     1049275       19293       25769        1089
          65     1041740       22270       30155        1261
          66     1033058       25691       35208        1469
          67     1023416       29285       40992        1733
          68     1012137       33437       47785        2067
          69      999275       38026       55704        2421
          70      984710       43662       64212        2842
          71      968349       49479       74243        3355
          72      950285       55383       85834        3924
          73      930269       61702       98865        4590
          74      908268       68315      113451        5392
          75      884285       75041      129798        6302
          76      858519       81708      147745        7454
          77      831020       88305      167299        8802
          78      802449       93734      188918       10325
          79      772585       98767      212004       12070
          80      741714      103001      236471       14240
          81      710929      105918      261825       16754
          82      679909      107546      288347       19624
          83      649147      108051      315257       22971
          84      619272      107098      342183       26873
          85      590711      104585      368682       31448
          86      563542      100804      394393       36687
          87      537710       96440      418456       42820
          88      513665       91136      440746       49879
          89      491243       85912      460231       58040
          90      470066       80588      477583       67189
          91      450620       74850      492354       77602
          92      432558       69822      503261       89785
          93      415912       64663      511357      103494
          94      400511       59787      516275      118853
          95      386401       55098      517893      136034
          96      373341       50781      516289      155015
          97      361440       46649      511156      176181
          98      350170       43332      502625      199299
          99      340012       39688      491658      224068
         100      330351       37060      477362      250653
         101      321356       34471      460946      278653
         102      313029       32071      442449      307877
         103      305222       29947      421948      338309
         104      297714       28130      400427      369155
         105      290753       26339      378318      400016
         106      284010       24999      355467      430950
         107      277557       23829      332658      461382
         108      271544       22629      310689      490564
         109      265668       21742      289859      518157
         110      260009       20778      269772      544867
