irun CODIGOINE beta time recover
2 52 0.28999999999999998 94 58
2 53 0.28999999999999998 94 1548
2 54 0.28999999999999998 94 8632
2 55 0.28999999999999998 94 0
2 56 0.28999999999999998 94 1662
2 57 0.28999999999999998 94 863
2 58 0.28999999999999998 94 10670
2 59 0.28999999999999998 94 5959
2 60 0.28999999999999998 94 10953
2 61 0.28999999999999998 94 3508
2 62 0.28999999999999998 94 3092
2 63 0.28999999999999998 94 3492
2 64 0.28999999999999998 94 13897
2 65 0.28999999999999998 94 11286
2 66 0.28999999999999998 94 1982
2 67 0.28999999999999998 94 2902
2 1 0.28999999999999998 95 0
2 2 0.28999999999999998 95 5309
2 3 0.28999999999999998 95 19012
2 4 0.28999999999999998 95 5046
2 5 0.28999999999999998 95 11667
2 6 0.28999999999999998 95 635
2 7 0.28999999999999998 95 6226
2 8 0.28999999999999998 95 0
2 9 0.28999999999999998 95 7234
2 10 0.28999999999999998 95 1050
2 11 0.28999999999999998 95 5999
2 12 0.28999999999999998 95 51696
2 13 0.28999999999999998 95 2595
2 14 0.28999999999999998 95 9559
2 15 0.28999999999999998 95 1249
2 16 0.28999999999999998 95 0
2 17 0.28999999999999998 95 0
2 18 0.28999999999999998 95 3508
2 19 0.28999999999999998 95 1058
2 20 0.28999999999999998 95 0
2 21 0.28999999999999998 95 13609
2 22 0.28999999999999998 95 0
2 23 0.28999999999999998 95 4799
2 24 0.28999999999999998 95 0
2 25 0.28999999999999998 95 17254
2 26 0.28999999999999998 95 0
2 27 0.28999999999999998 95 0
2 28 0.28999999999999998 95 756
2 29 0.28999999999999998 95 29235
2 30 0.28999999999999998 95 1259
2 31 0.28999999999999998 95 5692
2 32 0.28999999999999998 95 2255
2 33 0.28999999999999998 95 36022
2 34 0.28999999999999998 95 40351
2 35 0.28999999999999998 95 1198
2 36 0.28999999999999998 95 0
2 37 0.28999999999999998 95 2126
2 38 0.28999999999999998 95 33300
2 39 0.28999999999999998 95 0
2 40 0.28999999999999998 95 0
2 41 0.28999999999999998 95 2822
2 42 0.28999999999999998 95 7078
2 43 0.28999999999999998 95 400807
2 44 0.28999999999999998 95 2642
2 45 0.28999999999999998 95 12400
2 46 0.28999999999999998 95 15604
2 47 0.28999999999999998 95 5413
2 48 0.28999999999999998 95 1865
2 49 0.28999999999999998 95 5265
2 50 0.28999999999999998 95 705
2 51 0.28999999999999998 95 1947
2 52 0.28999999999999998 95 77
2 53 0.28999999999999998 95 2045
2 54 0.28999999999999998 95 8640
2 55 0.28999999999999998 95 0
2 56 0.28999999999999998 95 1662
2 57 0.28999999999999998 95 1162
2 58 0.28999999999999998 95 10965
2 59 0.28999999999999998 95 5966
2 60 0.28999999999999998 95 11473
2 61 0.28999999999999998 95 3508
2 62 0.28999999999999998 95 3095
2 63 0.28999999999999998 95 3500
2 64 0.28999999999999998 95 13906
2 65 0.28999999999999998 95 11589
2 66 0.28999999999999998 95 1985
2 67 0.28999999999999998 95 2902
2 1 0.28999999999999998 96 0
2 2 0.28999999999999998 96 5310
2 3 0.28999999999999998 96 19026
2 4 0.28999999999999998 96 5046
2 5 0.28999999999999998 96 11668
2 6 0.28999999999999998 96 690
2 7 0.28999999999999998 96 6564
2 8 0.28999999999999998 96 0
2 9 0.28999999999999998 96 7235
2 10 0.28999999999999998 96 1052
2 11 0.28999999999999998 96 6006
2 12 0.28999999999999998 96 51697
2 13 0.28999999999999998 96 2596
2 14 0.28999999999999998 96 9571
2 15 0.28999999999999998 96 1577
2 16 0.28999999999999998 96 0
2 17 0.28999999999999998 96 0
2 18 0.28999999999999998 96 3510
2 19 0.28999999999999998 96 1063
2 20 0.28999999999999998 96 0
2 21 0.28999999999999998 96 16450
2 22 0.28999999999999998 96 0
2 23 0.28999999999999998 96 4799
2 24 0.28999999999999998 96 0
2 25 0.28999999999999998 96 17575
2 26 0.28999999999999998 96 0
2 27 0.28999999999999998 96 0
2 28 0.28999999999999998 96 756
2 29 0.28999999999999998 96 29244
2 30 0.28999999999999998 96 1262
2 31 0.28999999999999998 96 5693
2 32 0.28999999999999998 96 2256
2 33 0.28999999999999998 96 36024
2 34 0.28999999999999998 96 40394
2 35 0.28999999999999998 96 1198
2 36 0.28999999999999998 96 0
2 37 0.28999999999999998 96 2130
2 38 0.28999999999999998 96 33300
2 39 0.28999999999999998 96 0
2 40 0.28999999999999998 96 0
2 41 0.28999999999999998 96 2822
2 42 0.28999999999999998 96 7097
2 43 0.28999999999999998 96 400810
2 44 0.28999999999999998 96 2716
2 45 0.28999999999999998 96 12513
2 46 0.28999999999999998 96 16123
2 47 0.28999999999999998 96 5414
2 48 0.28999999999999998 96 1865
2 49 0.28999999999999998 96 5265
2 50 0.28999999999999998 96 939
2 51 0.28999999999999998 96 1951
2 52 0.28999999999999998 96 104
2 53 0.28999999999999998 96 2569
2 54 0.28999999999999998 96 8648
2 55 0.28999999999999998 96 0
2 56 0.28999999999999998 96 1662
2 57 0.28999999999999998 96 1514
2 58 0.28999999999999998 96 11139
2 59 0.28999999999999998 96 5972
2 60 0.28999999999999998 96 11871
2 61 0.28999999999999998 96 3509
2 62 0.28999999999999998 96 3096
2 63 0.28999999999999998 96 3507
2 64 0.28999999999999998 96 13908
2 65 0.28999999999999998 96 11796
2 66 0.28999999999999998 96 1986
2 67 0.28999999999999998 96 2902
2 1 0.28999999999999998 97 0
2 2 0.28999999999999998 97 5313
2 3 0.28999999999999998 97 19032
2 4 0.28999999999999998 97 5047
2 5 0.28999999999999998 97 11671
2 6 0.28999999999999998 97 730
2 7 0.28999999999999998 97 6838
2 8 0.28999999999999998 97 0
2 9 0.28999999999999998 97 7237
2 10 0.28999999999999998 97 1057
2 11 0.28999999999999998 97 6009
2 12 0.28999999999999998 97 51698
2 13 0.28999999999999998 97 2596
2 14 0.28999999999999998 97 9576
2 15 0.28999999999999998 97 1972
2 16 0.28999999999999998 97 0
2 17 0.28999999999999998 97 0
2 18 0.28999999999999998 97 3510
2 19 0.28999999999999998 97 1066
2 20 0.28999999999999998 97 0
2 21 0.28999999999999998 97 19689
2 22 0.28999999999999998 97 0
2 23 0.28999999999999998 97 4799
2 24 0.28999999999999998 97 0
2 25 0.28999999999999998 97 17821
2 26 0.28999999999999998 97 0
2 27 0.28999999999999998 97 0
2 28 0.28999999999999998 97 757
2 29 0.28999999999999998 97 29249
2 30 0.28999999999999998 97 1266
2 31 0.28999999999999998 97 5693
2 32 0.28999999999999998 97 2257
2 33 0.28999999999999998 97 36025
2 34 0.28999999999999998 97 40432
2 35 0.28999999999999998 97 1198
2 36 0.28999999999999998 97 0
2 37 0.28999999999999998 97 2136
2 38 0.28999999999999998 97 33300
2 39 0.28999999999999998 97 0
2 40 0.28999999999999998 97 0
2 41 0.28999999999999998 97 2822
2 42 0.28999999999999998 97 7106
2 43 0.28999999999999998 97 400814
2 44 0.28999999999999998 97 2770
2 45 0.28999999999999998 97 12601
2 46 0.28999999999999998 97 16499
2 47 0.28999999999999998 97 5416
2 48 0.28999999999999998 97 1865
2 49 0.28999999999999998 97 5265
2 50 0.28999999999999998 97 1223
2 51 0.28999999999999998 97 1953
2 52 0.28999999999999998 97 141
2 53 0.28999999999999998 97 3283
2 54 0.28999999999999998 97 8657
2 55 0.28999999999999998 97 0
2 56 0.28999999999999998 97 1662
2 57 0.28999999999999998 97 1989
2 58 0.28999999999999998 97 11284
2 59 0.28999999999999998 97 5973
2 60 0.28999999999999998 97 12132
2 61 0.28999999999999998 97 3510
2 62 0.28999999999999998 97 3098
2 63 0.28999999999999998 97 3510
2 64 0.28999999999999998 97 13911
2 65 0.28999999999999998 97 11937
2 66 0.28999999999999998 97 1988
2 67 0.28999999999999998 97 2902
2 1 0.28999999999999998 98 0
2 2 0.28999999999999998 98 5314
2 3 0.28999999999999998 98 19037
2 4 0.28999999999999998 98 5047
2 5 0.28999999999999998 98 11671
2 6 0.28999999999999998 98 771
2 7 0.28999999999999998 98 7022
2 8 0.28999999999999998 98 0
2 9 0.28999999999999998 98 7238
2 10 0.28999999999999998 98 1059
2 11 0.28999999999999998 98 6011
2 12 0.28999999999999998 98 51700
2 13 0.28999999999999998 98 2596
2 14 0.28999999999999998 98 9578
2 15 0.28999999999999998 98 2480
2 16 0.28999999999999998 98 0
2 17 0.28999999999999998 98 0
2 18 0.28999999999999998 98 3510
2 19 0.28999999999999998 98 1069
2 20 0.28999999999999998 98 0
2 21 0.28999999999999998 98 23142
2 22 0.28999999999999998 98 0
2 23 0.28999999999999998 98 4800
2 24 0.28999999999999998 98 0
2 25 0.28999999999999998 98 17970
2 26 0.28999999999999998 98 0
2 27 0.28999999999999998 98 0
2 28 0.28999999999999998 98 757
2 29 0.28999999999999998 98 29259
2 30 0.28999999999999998 98 1267
2 31 0.28999999999999998 98 5695
2 32 0.28999999999999998 98 2258
2 33 0.28999999999999998 98 36027
2 34 0.28999999999999998 98 40452
2 35 0.28999999999999998 98 1198
2 36 0.28999999999999998 98 0
2 37 0.28999999999999998 98 2141
2 38 0.28999999999999998 98 33300
2 39 0.28999999999999998 98 0
2 40 0.28999999999999998 98 0
2 41 0.28999999999999998 98 2822
2 42 0.28999999999999998 98 7117
2 43 0.28999999999999998 98 400816
2 44 0.28999999999999998 98 2810
2 45 0.28999999999999998 98 12646
2 46 0.28999999999999998 98 16735
2 47 0.28999999999999998 98 5416
2 48 0.28999999999999998 98 1865
2 49 0.28999999999999998 98 5265
2 50 0.28999999999999998 98 1590
2 51 0.28999999999999998 98 1956
2 52 0.28999999999999998 98 189
2 53 0.28999999999999998 98 4182
2 54 0.28999999999999998 98 8665
2 55 0.28999999999999998 98 0
2 56 0.28999999999999998 98 1662
2 57 0.28999999999999998 98 2567
2 58 0.28999999999999998 98 11367
2 59 0.28999999999999998 98 5976
2 60 0.28999999999999998 98 12312
2 61 0.28999999999999998 98 3510
2 62 0.28999999999999998 98 3099
2 63 0.28999999999999998 98 3513
2 64 0.28999999999999998 98 13911
2 65 0.28999999999999998 98 12022
2 66 0.28999999999999998 98 1989
2 67 0.28999999999999998 98 2902
2 1 0.28999999999999998 99 0
2 2 0.28999999999999998 99 5315
2 3 0.28999999999999998 99 19043
2 4 0.28999999999999998 99 5047
2 5 0.28999999999999998 99 11671
2 6 0.28999999999999998 99 803
2 7 0.28999999999999998 99 7164
2 8 0.28999999999999998 99 0
2 9 0.28999999999999998 99 7238
2 10 0.28999999999999998 99 1059
2 11 0.28999999999999998 99 6014
2 12 0.28999999999999998 99 51702
2 13 0.28999999999999998 99 2596
2 14 0.28999999999999998 99 9580
2 15 0.28999999999999998 99 3025
2 16 0.28999999999999998 99 0
2 17 0.28999999999999998 99 0
2 18 0.28999999999999998 99 3510
2 19 0.28999999999999998 99 1070
2 20 0.28999999999999998 99 0
2 21 0.28999999999999998 99 26830
2 22 0.28999999999999998 99 0
2 23 0.28999999999999998 99 4800
2 24 0.28999999999999998 99 0
2 25 0.28999999999999998 99 18075
2 26 0.28999999999999998 99 0
2 27 0.28999999999999998 99 0
2 28 0.28999999999999998 99 757
2 29 0.28999999999999998 99 29259
2 30 0.28999999999999998 99 1269
2 31 0.28999999999999998 99 5695
2 32 0.28999999999999998 99 2259
2 33 0.28999999999999998 99 36028
2 34 0.28999999999999998 99 40461
2 35 0.28999999999999998 99 1198
2 36 0.28999999999999998 99 0
2 37 0.28999999999999998 99 2141
2 38 0.28999999999999998 99 33300
2 39 0.28999999999999998 99 0
2 40 0.28999999999999998 99 0
2 41 0.28999999999999998 99 2822
2 42 0.28999999999999998 99 7122
2 43 0.28999999999999998 99 400817
2 44 0.28999999999999998 99 2845
2 45 0.28999999999999998 99 12684
2 46 0.28999999999999998 99 16909
2 47 0.28999999999999998 99 5417
2 48 0.28999999999999998 99 1865
2 49 0.28999999999999998 99 5265
2 50 0.28999999999999998 99 2057
2 51 0.28999999999999998 99 1956
2 52 0.28999999999999998 99 240
2 53 0.28999999999999998 99 5244
2 54 0.28999999999999998 99 8671
2 55 0.28999999999999998 99 0
2 56 0.28999999999999998 99 1662
2 57 0.28999999999999998 99 3275
2 58 0.28999999999999998 99 11424
2 59 0.28999999999999998 99 5978
2 60 0.28999999999999998 99 12423
2 61 0.28999999999999998 99 3510
2 62 0.28999999999999998 99 3099
2 63 0.28999999999999998 99 3513
2 64 0.28999999999999998 99 13911
2 65 0.28999999999999998 99 12091
2 66 0.28999999999999998 99 1990
2 67 0.28999999999999998 99 2902
2 1 0.28999999999999998 100 0
2 2 0.28999999999999998 100 5315
2 3 0.28999999999999998 100 19046
2 4 0.28999999999999998 100 5047
2 5 0.28999999999999998 100 11671
2 6 0.28999999999999998 100 824
2 7 0.28999999999999998 100 7247
2 8 0.28999999999999998 100 0
2 9 0.28999999999999998 100 7238
2 10 0.28999999999999998 100 1059
2 11 0.28999999999999998 100 6014
2 12 0.28999999999999998 100 51703
2 13 0.28999999999999998 100 2596
2 14 0.28999999999999998 100 9582
2 15 0.28999999999999998 100 3684
2 16 0.28999999999999998 100 0
2 17 0.28999999999999998 100 0
2 18 0.28999999999999998 100 3510
2 19 0.28999999999999998 100 1071
2 20 0.28999999999999998 100 0
2 21 0.28999999999999998 100 30587
2 22 0.28999999999999998 100 0
2 23 0.28999999999999998 100 4800
2 24 0.28999999999999998 100 0
2 25 0.28999999999999998 100 18140
2 26 0.28999999999999998 100 0
2 27 0.28999999999999998 100 0
2 28 0.28999999999999998 100 757
2 29 0.28999999999999998 100 29259
2 30 0.28999999999999998 100 1271
2 31 0.28999999999999998 100 5695
2 32 0.28999999999999998 100 2260
2 33 0.28999999999999998 100 36028
2 34 0.28999999999999998 100 40468
2 35 0.28999999999999998 100 1198
2 36 0.28999999999999998 100 0
2 37 0.28999999999999998 100 2142
2 38 0.28999999999999998 100 33300
2 39 0.28999999999999998 100 0
2 40 0.28999999999999998 100 0
2 41 0.28999999999999998 100 2822
2 42 0.28999999999999998 100 7126
2 43 0.28999999999999998 100 400817
2 44 0.28999999999999998 100 2861
2 45 0.28999999999999998 100 12705
2 46 0.28999999999999998 100 17038
2 47 0.28999999999999998 100 5417
2 48 0.28999999999999998 100 1865
2 49 0.28999999999999998 100 5265
2 50 0.28999999999999998 100 2667
2 51 0.28999999999999998 100 1957
2 52 0.28999999999999998 100 323
2 53 0.28999999999999998 100 6525
2 54 0.28999999999999998 100 8674
2 55 0.28999999999999998 100 0
2 56 0.28999999999999998 100 1662
2 57 0.28999999999999998 100 4227
2 58 0.28999999999999998 100 11455
2 59 0.28999999999999998 100 5980
2 60 0.28999999999999998 100 12491
2 61 0.28999999999999998 100 3510
2 62 0.28999999999999998 100 3099
2 63 0.28999999999999998 100 3514
2 64 0.28999999999999998 100 13912
2 65 0.28999999999999998 100 12136
2 66 0.28999999999999998 100 1990
2 67 0.28999999999999998 100 2902
2 1 0.28999999999999998 101 0
2 2 0.28999999999999998 101 5315
2 3 0.28999999999999998 101 19046
2 4 0.28999999999999998 101 5047
2 5 0.28999999999999998 101 11672
2 6 0.28999999999999998 101 837
2 7 0.28999999999999998 101 7303
2 8 0.28999999999999998 101 0
2 9 0.28999999999999998 101 7238
2 10 0.28999999999999998 101 1059
2 11 0.28999999999999998 101 6015
2 12 0.28999999999999998 101 51704
2 13 0.28999999999999998 101 2596
2 14 0.28999999999999998 101 9583
2 15 0.28999999999999998 101 4502
2 16 0.28999999999999998 101 0
2 17 0.28999999999999998 101 0
2 18 0.28999999999999998 101 3510
2 19 0.28999999999999998 101 1072
2 20 0.28999999999999998 101 0
2 21 0.28999999999999998 101 34195
2 22 0.28999999999999998 101 0
2 23 0.28999999999999998 101 4800
2 24 0.28999999999999998 101 0
2 25 0.28999999999999998 101 18187
2 26 0.28999999999999998 101 0
2 27 0.28999999999999998 101 0
2 28 0.28999999999999998 101 757
2 29 0.28999999999999998 101 29262
2 30 0.28999999999999998 101 1271
2 31 0.28999999999999998 101 5695
2 32 0.28999999999999998 101 2260
2 33 0.28999999999999998 101 36028
2 34 0.28999999999999998 101 40471
2 35 0.28999999999999998 101 1198
2 36 0.28999999999999998 101 0
2 37 0.28999999999999998 101 2145
2 38 0.28999999999999998 101 33300
2 39 0.28999999999999998 101 0
2 40 0.28999999999999998 101 0
2 41 0.28999999999999998 101 2822
2 42 0.28999999999999998 101 7129
2 43 0.28999999999999998 101 400819
2 44 0.28999999999999998 101 2872
2 45 0.28999999999999998 101 12721
2 46 0.28999999999999998 101 17119
2 47 0.28999999999999998 101 5419
2 48 0.28999999999999998 101 1865
2 49 0.28999999999999998 101 5265
2 50 0.28999999999999998 101 3388
2 51 0.28999999999999998 101 1957
2 52 0.28999999999999998 101 394
2 53 0.28999999999999998 101 7940
2 54 0.28999999999999998 101 8674
2 55 0.28999999999999998 101 0
2 56 0.28999999999999998 101 1662
2 57 0.28999999999999998 101 5351
2 58 0.28999999999999998 101 11478
2 59 0.28999999999999998 101 5980
2 60 0.28999999999999998 101 12547
2 61 0.28999999999999998 101 3510
2 62 0.28999999999999998 101 3099
2 63 0.28999999999999998 101 3514
2 64 0.28999999999999998 101 13914
2 65 0.28999999999999998 101 12162
2 66 0.28999999999999998 101 1990
2 67 0.28999999999999998 101 2902
2 1 0.28999999999999998 102 0
2 2 0.28999999999999998 102 5315
2 3 0.28999999999999998 102 19047
2 4 0.28999999999999998 102 5047
2 5 0.28999999999999998 102 11672
2 6 0.28999999999999998 102 847
2 7 0.28999999999999998 102 7337
2 8 0.28999999999999998 102 0
2 9 0.28999999999999998 102 7238
2 10 0.28999999999999998 102 1059
2 11 0.28999999999999998 102 6016
2 12 0.28999999999999998 102 51704
2 13 0.28999999999999998 102 2596
2 14 0.28999999999999998 102 9584
2 15 0.28999999999999998 102 5389
2 16 0.28999999999999998 102 0
2 17 0.28999999999999998 102 0
2 18 0.28999999999999998 102 3511
2 19 0.28999999999999998 102 1073
2 20 0.28999999999999998 102 0
2 21 0.28999999999999998 102 37396
2 22 0.28999999999999998 102 0
2 23 0.28999999999999998 102 4800
2 24 0.28999999999999998 102 0
2 25 0.28999999999999998 102 18207
2 26 0.28999999999999998 102 0
2 27 0.28999999999999998 102 0
2 28 0.28999999999999998 102 757
2 29 0.28999999999999998 102 29262
2 30 0.28999999999999998 102 1271
2 31 0.28999999999999998 102 5695
2 32 0.28999999999999998 102 2260
2 33 0.28999999999999998 102 36028
2 34 0.28999999999999998 102 40476
2 35 0.28999999999999998 102 1198
2 36 0.28999999999999998 102 0
2 37 0.28999999999999998 102 2146
2 38 0.28999999999999998 102 33300
2 39 0.28999999999999998 102 0
2 40 0.28999999999999998 102 0
2 41 0.28999999999999998 102 2822
2 42 0.28999999999999998 102 7131
2 43 0.28999999999999998 102 400819
2 44 0.28999999999999998 102 2874
2 45 0.28999999999999998 102 12729
2 46 0.28999999999999998 102 17147
2 47 0.28999999999999998 102 5419
2 48 0.28999999999999998 102 1865
2 49 0.28999999999999998 102 5265
2 50 0.28999999999999998 102 4302
2 51 0.28999999999999998 102 1957
2 52 0.28999999999999998 102 513
2 53 0.28999999999999998 102 9519
2 54 0.28999999999999998 102 8675
2 55 0.28999999999999998 102 0
2 56 0.28999999999999998 102 1662
2 57 0.28999999999999998 102 6687
2 58 0.28999999999999998 102 11493
2 59 0.28999999999999998 102 5980
2 60 0.28999999999999998 102 12581
2 61 0.28999999999999998 102 3510
2 62 0.28999999999999998 102 3099
2 63 0.28999999999999998 102 3514
2 64 0.28999999999999998 102 13914
2 65 0.28999999999999998 102 12172
2 66 0.28999999999999998 102 1990
2 67 0.28999999999999998 102 2902
2 1 0.28999999999999998 103 0
2 2 0.28999999999999998 103 5315
2 3 0.28999999999999998 103 19047
2 4 0.28999999999999998 103 5047
2 5 0.28999999999999998 103 11672
2 6 0.28999999999999998 103 856
2 7 0.28999999999999998 103 7357
2 8 0.28999999999999998 103 0
2 9 0.28999999999999998 103 7238
2 10 0.28999999999999998 103 1060
2 11 0.28999999999999998 103 6017
2 12 0.28999999999999998 103 51704
2 13 0.28999999999999998 103 2596
2 14 0.28999999999999998 103 9585
2 15 0.28999999999999998 103 6310
2 16 0.28999999999999998 103 0
2 17 0.28999999999999998 103 0
2 18 0.28999999999999998 103 3511
2 19 0.28999999999999998 103 1073
2 20 0.28999999999999998 103 0
2 21 0.28999999999999998 103 40200
2 22 0.28999999999999998 103 0
2 23 0.28999999999999998 103 4800
2 24 0.28999999999999998 103 0
2 25 0.28999999999999998 103 18220
2 26 0.28999999999999998 103 0
2 27 0.28999999999999998 103 0
2 28 0.28999999999999998 103 757
2 29 0.28999999999999998 103 29262
2 30 0.28999999999999998 103 1271
2 31 0.28999999999999998 103 5695
2 32 0.28999999999999998 103 2260
2 33 0.28999999999999998 103 36029
2 34 0.28999999999999998 103 40479
2 35 0.28999999999999998 103 1198
2 36 0.28999999999999998 103 0
2 37 0.28999999999999998 103 2146
2 38 0.28999999999999998 103 33301
2 39 0.28999999999999998 103 0
2 40 0.28999999999999998 103 0
2 41 0.28999999999999998 103 2822
2 42 0.28999999999999998 103 7131
2 43 0.28999999999999998 103 400819
2 44 0.28999999999999998 103 2878
2 45 0.28999999999999998 103 12731
2 46 0.28999999999999998 103 17181
2 47 0.28999999999999998 103 5420
2 48 0.28999999999999998 103 1865
2 49 0.28999999999999998 103 5265
2 50 0.28999999999999998 103 5389
2 51 0.28999999999999998 103 1957
2 52 0.28999999999999998 103 659
2 53 0.28999999999999998 103 11244
2 54 0.28999999999999998 103 8675
2 55 0.28999999999999998 103 0
2 56 0.28999999999999998 103 1662
2 57 0.28999999999999998 103 8364
2 58 0.28999999999999998 103 11497
2 59 0.28999999999999998 103 5980
2 60 0.28999999999999998 103 12604
2 61 0.28999999999999998 103 3510
2 62 0.28999999999999998 103 3099
2 63 0.28999999999999998 103 3514
2 64 0.28999999999999998 103 13914
2 65 0.28999999999999998 103 12184
2 66 0.28999999999999998 103 1990
2 67 0.28999999999999998 103 2902
2 1 0.28999999999999998 104 0
2 2 0.28999999999999998 104 5315
2 3 0.28999999999999998 104 19047
2 4 0.28999999999999998 104 5047
2 5 0.28999999999999998 104 11672
2 6 0.28999999999999998 104 864
2 7 0.28999999999999998 104 7374
2 8 0.28999999999999998 104 0
2 9 0.28999999999999998 104 7238
2 10 0.28999999999999998 104 1060
2 11 0.28999999999999998 104 6017
2 12 0.28999999999999998 104 51704
2 13 0.28999999999999998 104 2596
2 14 0.28999999999999998 104 9585
2 15 0.28999999999999998 104 7213
2 16 0.28999999999999998 104 0
2 17 0.28999999999999998 104 0
2 18 0.28999999999999998 104 3511
2 19 0.28999999999999998 104 1073
2 20 0.28999999999999998 104 0
2 21 0.28999999999999998 104 42596
2 22 0.28999999999999998 104 0
2 23 0.28999999999999998 104 4800
2 24 0.28999999999999998 104 0
2 25 0.28999999999999998 104 18225
2 26 0.28999999999999998 104 0
2 27 0.28999999999999998 104 0
2 28 0.28999999999999998 104 757
2 29 0.28999999999999998 104 29262
2 30 0.28999999999999998 104 1271
2 31 0.28999999999999998 104 5695
2 32 0.28999999999999998 104 2260
2 33 0.28999999999999998 104 36029
2 34 0.28999999999999998 104 40480
2 35 0.28999999999999998 104 1198
2 36 0.28999999999999998 104 0
2 37 0.28999999999999998 104 2146
2 38 0.28999999999999998 104 33301
2 39 0.28999999999999998 104 0
2 40 0.28999999999999998 104 0
2 41 0.28999999999999998 104 2822
2 42 0.28999999999999998 104 7131
2 43 0.28999999999999998 104 400819
2 44 0.28999999999999998 104 2881
2 45 0.28999999999999998 104 12735
2 46 0.28999999999999998 104 17197
2 47 0.28999999999999998 104 5420
2 48 0.28999999999999998 104 1865
2 49 0.28999999999999998 104 5265
2 50 0.28999999999999998 104 6661
2 51 0.28999999999999998 104 1957
2 52 0.28999999999999998 104 827
2 53 0.28999999999999998 104 12954
2 54 0.28999999999999998 104 8676
2 55 0.28999999999999998 104 0
2 56 0.28999999999999998 104 1662
2 57 0.28999999999999998 104 10201
2 58 0.28999999999999998 104 11502
2 59 0.28999999999999998 104 5980
2 60 0.28999999999999998 104 12615
2 61 0.28999999999999998 104 3510
2 62 0.28999999999999998 104 3099
2 63 0.28999999999999998 104 3514
2 64 0.28999999999999998 104 13914
2 65 0.28999999999999998 104 12192
2 66 0.28999999999999998 104 1990
2 67 0.28999999999999998 104 2902
2 1 0.28999999999999998 105 0
2 2 0.28999999999999998 105 5315
2 3 0.28999999999999998 105 19047
2 4 0.28999999999999998 105 5047
2 5 0.28999999999999998 105 11672
2 6 0.28999999999999998 105 867
2 7 0.28999999999999998 105 7381
2 8 0.28999999999999998 105 0
2 9 0.28999999999999998 105 7238
2 10 0.28999999999999998 105 1060
2 11 0.28999999999999998 105 6017
2 12 0.28999999999999998 105 51704
2 13 0.28999999999999998 105 2596
2 14 0.28999999999999998 105 9585
2 15 0.28999999999999998 105 8127
2 16 0.28999999999999998 105 0
2 17 0.28999999999999998 105 0
2 18 0.28999999999999998 105 3511
2 19 0.28999999999999998 105 1073
2 20 0.28999999999999998 105 0
2 21 0.28999999999999998 105 44380
2 22 0.28999999999999998 105 0
2 23 0.28999999999999998 105 4800
2 24 0.28999999999999998 105 0
2 25 0.28999999999999998 105 18233
2 26 0.28999999999999998 105 0
2 27 0.28999999999999998 105 0
2 28 0.28999999999999998 105 757
2 29 0.28999999999999998 105 29263
2 30 0.28999999999999998 105 1272
2 31 0.28999999999999998 105 5695
2 32 0.28999999999999998 105 2260
2 33 0.28999999999999998 105 36029
2 34 0.28999999999999998 105 40480
2 35 0.28999999999999998 105 1198
2 36 0.28999999999999998 105 0
2 37 0.28999999999999998 105 2146
2 38 0.28999999999999998 105 33301
2 39 0.28999999999999998 105 0
2 40 0.28999999999999998 105 0
2 41 0.28999999999999998 105 2822
2 42 0.28999999999999998 105 7132
2 43 0.28999999999999998 105 400820
2 44 0.28999999999999998 105 2882
2 45 0.28999999999999998 105 12737
2 46 0.28999999999999998 105 17207
2 47 0.28999999999999998 105 5420
2 48 0.28999999999999998 105 1865
2 49 0.28999999999999998 105 5265
2 50 0.28999999999999998 105 8062
2 51 0.28999999999999998 105 1957
2 52 0.28999999999999998 105 1002
2 53 0.28999999999999998 105 14741
2 54 0.28999999999999998 105 8676
2 55 0.28999999999999998 105 0
2 56 0.28999999999999998 105 1662
2 57 0.28999999999999998 105 12341
2 58 0.28999999999999998 105 11508
2 59 0.28999999999999998 105 5980
2 60 0.28999999999999998 105 12623
2 61 0.28999999999999998 105 3510
2 62 0.28999999999999998 105 3099
2 63 0.28999999999999998 105 3515
2 64 0.28999999999999998 105 13914
2 65 0.28999999999999998 105 12199
2 66 0.28999999999999998 105 1990
2 67 0.28999999999999998 105 2902
2 1 0.28999999999999998 106 0
2 2 0.28999999999999998 106 5315
2 3 0.28999999999999998 106 19047
2 4 0.28999999999999998 106 5047
2 5 0.28999999999999998 106 11672
2 6 0.28999999999999998 106 868
2 7 0.28999999999999998 106 7392
2 8 0.28999999999999998 106 0
2 9 0.28999999999999998 106 7238
2 10 0.28999999999999998 106 1060
2 11 0.28999999999999998 106 6017
2 12 0.28999999999999998 106 51704
2 13 0.28999999999999998 106 2596
2 14 0.28999999999999998 106 9585
2 15 0.28999999999999998 106 9006
2 16 0.28999999999999998 106 0
2 17 0.28999999999999998 106 0
2 18 0.28999999999999998 106 3511
2 19 0.28999999999999998 106 1073
2 20 0.28999999999999998 106 0
2 21 0.28999999999999998 106 45663
2 22 0.28999999999999998 106 0
2 23 0.28999999999999998 106 4800
2 24 0.28999999999999998 106 0
2 25 0.28999999999999998 106 18236
2 26 0.28999999999999998 106 0
2 27 0.28999999999999998 106 0
2 28 0.28999999999999998 106 757
2 29 0.28999999999999998 106 29263
2 30 0.28999999999999998 106 1272
2 31 0.28999999999999998 106 5695
2 32 0.28999999999999998 106 2261
2 33 0.28999999999999998 106 36029
2 34 0.28999999999999998 106 40481
