#time tine_infection
           3  0.25000000000000000     
           4  0.25000000000000000     
           5  0.25000000000000000     
           6  0.25000000000000000     
           7  0.75000000000000000     
           8   1.2500000000000000     
          10   1.0000000000000000     
          11   2.7500000000000000     
          12   2.2500000000000000     
          13   2.5000000000000000     
          14   3.0000000000000000     
          15   4.7500000000000000     
          16   6.5000000000000000     
          17   5.5000000000000000     
          18   9.7500000000000000     
          19   7.7500000000000000     
          20   12.000000000000000     
          21   15.750000000000000     
          22   20.500000000000000     
          23   28.000000000000000     
          24   33.250000000000000     
          25   42.250000000000000     
          26   52.500000000000000     
          27   61.500000000000000     
          28   84.000000000000000     
          29   101.25000000000000     
          30   119.75000000000000     
          31   156.25000000000000     
          32   198.25000000000000     
          33   241.25000000000000     
          34   291.25000000000000     
          35   385.75000000000000     
          36   484.25000000000000     
          37   603.75000000000000     
          38   747.75000000000000     
          39   936.25000000000000     
          40   1186.2500000000000     
          41   1437.2500000000000     
          42   1824.5000000000000     
          43   2252.0000000000000     
          44   2762.7500000000000     
          45   3499.5000000000000     
          46   4304.7500000000000     
          47   5248.5000000000000     
          48   6564.5000000000000     
          49   8040.2500000000000     
          50   9762.7500000000000     
          51   11785.750000000000     
          52   14242.000000000000     
          53   16941.000000000000     
          54   20163.500000000000     
          55   23420.000000000000     
          56   26716.000000000000     
          57   30364.000000000000     
          58   33566.500000000000     
          59   36568.750000000000     
          60   38827.750000000000     
          61   40089.000000000000     
          62   40663.500000000000     
          63   39911.750000000000     
          64   38610.250000000000     
          65   36599.500000000000     
          66   34492.500000000000     
          67   31679.000000000000     
          68   29114.500000000000     
          69   26812.500000000000     
          70   24990.250000000000     
          71   23225.750000000000     
          72   21653.250000000000     
          73   20447.000000000000     
          74   19183.750000000000     
          75   18061.500000000000     
          76   16912.250000000000     
          77   15896.750000000000     
          78   14671.000000000000     
          79   13769.500000000000     
          80   12809.250000000000     
          81   11659.250000000000     
          82   10760.750000000000     
          83   9866.0000000000000     
          84   8971.7500000000000     
          85   8359.7500000000000     
          86   7812.7500000000000     
          87   7443.5000000000000     
          88   7108.5000000000000     
          89   6889.5000000000000     
          90   6880.0000000000000     
          91   6869.5000000000000     
          92   6883.7500000000000     
          93   6830.7500000000000     
          94   6703.0000000000000     
          95   6625.7500000000000     
          96   6415.5000000000000     
          97   6090.5000000000000     
          98   5794.5000000000000     
          99   5222.7500000000000     
         100   4661.0000000000000     
         101   4106.2500000000000     
         102   3374.2500000000000     
         103   2770.7500000000000     
         104   2238.5000000000000     
         105   1713.5000000000000     
         106   1249.5000000000000     
         107   911.50000000000000     
         108   636.75000000000000     
         109   415.50000000000000     
         110   286.25000000000000     
         111   186.75000000000000     
         112   116.75000000000000     
         113   75.750000000000000     
         114   47.250000000000000     
         115   30.500000000000000     
         116   19.750000000000000     
         117   12.750000000000000     
         118   8.7500000000000000     
         119   6.2500000000000000     
         120   4.5000000000000000     
         121   3.0000000000000000     
         122   3.0000000000000000     
         123   1.2500000000000000     
         124  0.75000000000000000     
         125  0.75000000000000000     
         126  0.75000000000000000     
         127  0.25000000000000000     
         128  0.25000000000000000     
         129  0.25000000000000000     
         130  0.25000000000000000     
