#time susceptible exposed infected recover
           1     1095425           1           0           0
           2     1095425           1           0           0
           3     1095425           1           0           0
           4     1095425           0           1           0
           5     1095425           0           1           0
           6     1095423           2           1           0
           7     1095423           2           1           0
           8     1095423           2           1           0
           9     1095422           3           1           0
          10     1095422           1           3           0
          11     1095420           3           3           0
          12     1095419           3           4           0
          13     1095415           7           4           0
          14     1095411          10           5           0
          15     1095407          12           7           0
          16     1095398          18          10           0
          17     1095392          20          14           0
          18     1095387          21          18           0
          19     1095374          27          25           0
          20     1095349          45          32           0
          21     1095321          67          38           0
          22     1095295          85          45           1
          23     1095250         112          63           1
          24     1095193         140          92           1
          25     1095111         202         112           1
          26     1095007         268         150           1
          27     1094878         348         198           2
          28     1094714         434         275           3
          29     1094500         556         367           3
          30     1094192         745         485           4
          31     1093810         993         619           4
          32     1093333        1268         820           5
          33     1092694        1657        1068           7
          34     1091814        2186        1417           9
          35     1090743        2817        1852          14
          36     1089273        3730        2406          17
          37     1087469        4774        3158          25
          38     1085028        6272        4096          30
          39     1081765        8226        5400          35
          40     1077528       10836        7017          45
          41     1072227       14018        9113          68
          42     1065223       18129       11981          93
          43     1056201       23475       15631         119
          44     1044602       30313       20360         151
          45     1030216       38535       26473         202
          46     1012177       48597       34373         279
          47      989520       60887       44660         359
          48      961977       75379       57577         493
          49      928910       92273       73631         612
          50      890881      110005       93711         829
          51      847664      128062      118623        1077
          52      800615      144882      148513        1416
          53      751150      158844      183574        1858
          54      701458      167795      223786        2387
          55      653239      170987      268038        3162
          56      608450      167000      315812        4164
          57      567942      158030      364016        5438
          58      531469      145673      411244        7040
          59      498715      132115      455419        9177
          60      468915      119198      495223       12090
          61      441408      108055      530197       15766
          62      415839       99033      560010       20544
          63      391836       91744      585222       26624
          64      369163       85759      605755       34749
          65      348098       80567      621759       45002
          66      328672       75065      633743       57946
          67      311007       69407      640770       74242
          68      295282       63264      642454       94426
          69      281254       57054      637526      119592
          70      268835       50863      625748      149980
          71      258343       44833      606842      185408
          72      249290       38950      581040      226146
          73      241361       33676      549105      271284
          74      234299       29244      512458      319425
          75      227523       26308      472332      369263
          76      220652       24658      431641      418475
          77      213462       24363      392782      464819
          78      205702       25234      357070      507420
          79      197324       26759      325289      546054
          80      188429       28634      297818      580545
          81      179335       30256      273852      611983
          82      169814       31763      253360      640489
          83      160273       32561      235516      667076
          84      151067       32781      219737      691841
          85      142104       32421      205831      715070
          86      134062       30954      193535      736875
          87      126791       28822      182720      757093
          88      120672       25779      173349      775626
          89      115668       22320      165049      792389
          90      112000       18352      157986      807088
          91      109482       14238      151395      820311
          92      107835       10316      145440      831835
          93      106796        7077      140002      841551
          94      106211        4490      134679      850046
          95      105906        2774      129223      857523
          96      105720        1593      123590      864523
          97      105617         899      117512      871398
          98      105559         512      110972      878383
          99      105531         281      103812      885802
         100      105516         163       95833      893914
         101      105509          85       87261      902571
         102      105502          44       78310      911570
         103      105502          18       68978      920928
         104      105500          10       59490      930426
         105      105500           4       50110      939812
         106      105499           3       41021      948903
         107      105499           3       32635      957289
         108      105499           1       24881      965045
         109      105499           0       18212      971715
         110      105499           0       12651      977276
