#time tine_infection
           3  0.25000000000000000     
           4  0.25000000000000000     
           5  0.50000000000000000     
           6   1.0000000000000000     
           7  0.25000000000000000     
           8   2.0000000000000000     
           9   1.0000000000000000     
          10   1.5000000000000000     
          11   1.7500000000000000     
          12   4.2500000000000000     
          13   2.7500000000000000     
          14   7.0000000000000000     
          15   8.2500000000000000     
          16   6.7500000000000000     
          17   10.750000000000000     
          18   15.500000000000000     
          19   26.250000000000000     
          20   30.250000000000000     
          21   36.000000000000000     
          22   44.750000000000000     
          23   59.750000000000000     
          24   83.500000000000000     
          25   112.50000000000000     
          26   130.50000000000000     
          27   184.25000000000000     
          28   240.25000000000000     
          29   332.00000000000000     
          30   428.75000000000000     
          31   551.50000000000000     
          32   708.00000000000000     
          33   938.00000000000000     
          34   1224.5000000000000     
          35   1603.7500000000000     
          36   2072.5000000000000     
          37   2746.0000000000000     
          38   3548.2500000000000     
          39   4625.5000000000000     
          40   5930.7500000000000     
          41   7756.2500000000000     
          42   9769.7500000000000     
          43   12546.250000000000     
          44   15759.500000000000     
          45   19610.750000000000     
          46   24258.750000000000     
          47   29361.000000000000     
          48   34502.750000000000     
          49   39589.250000000000     
          50   44321.500000000000     
          51   47597.500000000000     
          52   49048.500000000000     
          53   48606.000000000000     
          54   46155.250000000000     
          55   42625.750000000000     
          56   38915.250000000000     
          57   35041.500000000000     
          58   31842.250000000000     
          59   29424.750000000000     
          60   27239.250000000000     
          61   25430.250000000000     
          62   23739.000000000000     
          63   22190.000000000000     
          64   20779.750000000000     
          65   19135.250000000000     
          66   17762.000000000000     
          67   16258.750000000000     
          68   14758.250000000000     
          69   13358.500000000000     
          70   12027.750000000000     
          71   10713.500000000000     
          72   9710.5000000000000     
          73   9000.2500000000000     
          74   8390.5000000000000     
          75   8279.0000000000000     
          76   8349.2500000000000     
          77   8514.2500000000000     
          78   8873.2500000000000     
          79   8994.2500000000000     
          80   9042.7500000000000     
          81   8856.5000000000000     
          82   8348.5000000000000     
          83   7777.7500000000000     
          84   6877.7500000000000     
          85   5979.0000000000000     
          86   4850.0000000000000     
          87   3879.7500000000000     
          88   2898.5000000000000     
          89   2055.2500000000000     
          90   1379.7500000000000     
          91   888.50000000000000     
          92   520.25000000000000     
          93   280.00000000000000     
          94   158.50000000000000     
          95   86.750000000000000     
          96   41.000000000000000     
          97   24.750000000000000     
          98   10.750000000000000     
          99   7.7500000000000000     
         100   3.2500000000000000     
         101   2.0000000000000000     
         102  0.75000000000000000     
         103  0.50000000000000000     
         104  0.25000000000000000     
         105  0.50000000000000000     
